date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-23 15:00:00,26.06833333333333,81.13333333333334,126.9785,0.16666666666666666,146.0,2.2,,0.0,22.59333333333333,26.06833333333333,26.06833333333333
2025-08-23 16:00:00,25.13,84.36666666666666,72.727,0.008333333333333333,146.0,1.1,,0.0,22.303333333333335,25.13,25.13
2025-08-23 17:00:00,24.30666666666667,81.83333333333333,23.971333333333334,0.9183333333333333,113.01267129111999,7.8,,0.0,20.993333333333332,24.30666666666667,24.30666666666667
2025-08-23 18:00:00,20.511666666666667,83.7,0.012,1.2666666666666666,110.0491196828195,5.6,,0.0,17.651666666666664,20.511666666666667,20.511666666666667
2025-08-23 19:00:00,19.108333333333334,86.61666666666666,0.0,0.37666666666666665,204.87714361741388,4.5,,0.0,16.831666666666667,19.108333333333334,19.108333333333334
2025-08-23 20:00:00,18.638333333333332,87.01666666666667,0.0,0.9366666666666668,207.33351944475322,5.6,,0.0,16.441666666666666,18.638333333333332,18.638333333333332
2025-08-23 21:00:00,18.610000000000003,86.2,0.0,1.2166666666666666,198.5759907745498,5.6,,0.0,16.255,18.610000000000003,18.610000000000003
2025-08-23 22:00:00,18.404999999999998,84.85,0.0,1.3099999999999998,236.29031291197106,5.6,,0.0,15.863333333333333,18.404999999999998,18.404999999999998
2025-08-23 23:00:00,18.026666666666664,82.16666666666667,0.0,1.25,223.47898408388187,5.6,,0.0,14.96,18.026666666666664,18.026666666666664
2025-08-24 00:00:00,17.666666666666668,79.98333333333333,0.0,1.15,271.01778322980743,5.6,,0.0,14.163333333333332,17.666666666666668,17.666666666666668
2025-08-24 01:00:00,17.256666666666664,79.08333333333333,0.0,0.9466666666666667,298.13256885689543,4.5,,0.0,13.610000000000001,17.256666666666664,17.256666666666664
2025-08-24 02:00:00,16.836666666666666,77.95,0.0,0.99,171.60708495669553,4.5,,0.0,13.026666666666667,16.836666666666666,16.836666666666666
2025-08-24 03:00:00,16.585,78.61666666666666,0.0,0.8049999999999999,6.0141193497022885,6.7,,0.0,12.903333333333334,16.585,16.585
2025-08-24 04:00:00,16.308333333333334,77.35,0.0,1.1583333333333334,209.15566753699488,6.7,,0.0,12.378333333333334,16.308333333333334,16.308333333333334
