run_time,valid_time,lead_h,i,j,lat,lon,rain_mm_h,temp_degC,u10_ms,v10_ms,wind_ms,wind_dir_deg
2026-07-26 00:00:00,2026-07-26 00:00,3,8,4,-26.0514,-48.954,0.0,13.4,1.5,-1.1,1.9,306
2026-07-26 00:00:00,2026-07-26 00:00,3,8,5,-26.0514,-48.884,0.0,13.6,2.5,-0.8,2.6,288
2026-07-26 00:00:00,2026-07-26 00:00,3,8,6,-26.0514,-48.814,0.0,13.5,2.5,-0.3,2.6,277
2026-07-26 00:00:00,2026-07-26 00:00,3,8,7,-26.0514,-48.744,0.0,13.3,1.8,0.3,1.9,261
2026-07-26 00:00:00,2026-07-26 00:00,3,8,8,-26.0514,-48.674,0.0,13.7,1.1,0.8,1.4,234
2026-07-26 00:00:00,2026-07-26 00:00,3,8,9,-26.0514,-48.604,0.0,15.5,1.2,1.3,1.7,223
2026-07-26 00:00:00,2026-07-26 00:00,3,9,0,-25.9814,-49.234,0.02,12.4,-1.5,-0.9,1.8,59
2026-07-26 00:00:00,2026-07-26 00:00,3,9,1,-25.9814,-49.164,0.01,12.6,-1.3,-0.8,1.5,58
2026-07-26 00:00:00,2026-07-26 00:00,3,9,2,-25.9814,-49.094,0.01,12.8,-0.9,-0.8,1.2,48
2026-07-26 00:00:00,2026-07-26 00:00,3,9,3,-25.9814,-49.024,0.0,13.1,0.0,-0.8,0.8,0
2026-07-26 00:00:00,2026-07-26 00:00,3,9,4,-25.9814,-48.954,0.0,13.5,1.2,-0.8,1.5,304
2026-07-26 00:00:00,2026-07-26 00:00,3,9,5,-25.9814,-48.884,0.0,13.6,2.3,-0.7,2.4,287
2026-07-26 00:00:00,2026-07-26 00:00,3,9,6,-25.9814,-48.814,0.0,13.6,2.5,-0.4,2.6,279
2026-07-26 00:00:00,2026-07-26 00:00,3,9,7,-25.9814,-48.744,0.0,13.4,1.9,0.0,1.9,270
2026-07-26 00:00:00,2026-07-26 00:00,3,9,8,-25.9814,-48.674,0.0,13.1,1.3,0.4,1.4,253
2026-07-26 00:00:00,2026-07-26 00:00,3,9,9,-25.9814,-48.604,0.0,14.1,1.2,0.8,1.4,236
2026-07-26 00:00:00,2026-07-26 01:00,4,0,0,-26.6114,-49.234,0.0,13.3,0.8,-1.1,1.4,324
2026-07-26 00:00:00,2026-07-26 01:00,4,0,1,-26.6114,-49.164,0.0,12.5,1.1,-1.0,1.5,312
2026-07-26 00:00:00,2026-07-26 01:00,4,0,2,-26.6114,-49.094,0.0,12.2,1.4,-0.8,1.6,300
2026-07-26 00:00:00,2026-07-26 01:00,4,0,3,-26.6114,-49.024,0.0,11.7,1.6,-0.4,1.6,284
2026-07-26 00:00:00,2026-07-26 01:00,4,0,4,-26.6114,-48.954,0.0,11.3,1.7,0.0,1.7,270
2026-07-26 00:00:00,2026-07-26 01:00,4,0,5,-26.6114,-48.884,0.0,11.7,1.8,0.3,1.8,261
2026-07-26 00:00:00,2026-07-26 01:00,4,0,6,-26.6114,-48.814,0.0,11.8,1.9,0.4,1.9,258
2026-07-26 00:00:00,2026-07-26 01:00,4,0,7,-26.6114,-48.744,0.0,12.1,1.8,0.4,1.8,257
2026-07-26 00:00:00,2026-07-26 01:00,4,0,8,-26.6114,-48.674,0.0,15.2,1.3,0.8,1.6,238
2026-07-26 00:00:00,2026-07-26 01:00,4,0,9,-26.6114,-48.604,0.0,16.4,0.8,1.1,1.4,216
2026-07-26 00:00:00,2026-07-26 01:00,4,1,0,-26.5414,-49.234,0.0,14.0,0.7,-1.2,1.4,330
2026-07-26 00:00:00,2026-07-26 01:00,4,1,1,-26.5414,-49.164,0.0,13.6,1.1,-1.0,1.5,312
2026-07-26 00:00:00,2026-07-26 01:00,4,1,2,-26.5414,-49.094,0.0,12.7,1.6,-0.8,1.8,297
2026-07-26 00:00:00,2026-07-26 01:00,4,1,3,-26.5414,-49.024,0.0,12.2,2.2,-0.4,2.2,280
2026-07-26 00:00:00,2026-07-26 01:00,4,1,4,-26.5414,-48.954,0.0,12.0,2.4,0.0,2.4,270
2026-07-26 00:00:00,2026-07-26 01:00,4,1,5,-26.5414,-48.884,0.0,12.0,2.3,0.2,2.3,265
2026-07-26 00:00:00,2026-07-26 01:00,4,1,6,-26.5414,-48.814,0.0,12.0,2.0,0.1,2.0,267
2026-07-26 00:00:00,2026-07-26 01:00,4,1,7,-26.5414,-48.744,0.0,12.7,1.6,-0.1,1.6,274
2026-07-26 00:00:00,2026-07-26 01:00,4,1,8,-26.5414,-48.674,0.0,14.5,1.4,0.1,1.4,266
2026-07-26 00:00:00,2026-07-26 01:00,4,1,9,-26.5414,-48.604,0.0,16.0,1.1,0.6,1.3,241
2026-07-26 00:00:00,2026-07-26 01:00,4,2,0,-26.4714,-49.234,0.0,13.9,0.8,-1.2,1.4,326
2026-07-26 00:00:00,2026-07-26 01:00,4,2,1,-26.4714,-49.164,0.0,14.2,1.0,-1.0,1.4,315
2026-07-26 00:00:00,2026-07-26 01:00,4,2,2,-26.4714,-49.094,0.0,13.6,1.4,-0.8,1.6,300
2026-07-26 00:00:00,2026-07-26 01:00,4,2,3,-26.4714,-49.024,0.0,12.7,2.0,-0.6,2.1,287
2026-07-26 00:00:00,2026-07-26 01:00,4,2,4,-26.4714,-48.954,0.0,12.5,2.4,-0.4,2.5,279
2026-07-26 00:00:00,2026-07-26 01:00,4,2,5,-26.4714,-48.884,0.0,12.2,2.1,-0.2,2.1,275
2026-07-26 00:00:00,2026-07-26 01:00,4,2,6,-26.4714,-48.814,0.0,12.2,1.4,-0.2,1.4,278
2026-07-26 00:00:00,2026-07-26 01:00,4,2,7,-26.4714,-48.744,0.0,12.5,1.1,-0.3,1.1,285
2026-07-26 00:00:00,2026-07-26 01:00,4,2,8,-26.4714,-48.674,0.0,13.5,1.2,-0.3,1.2,284
2026-07-26 00:00:00,2026-07-26 01:00,4,2,9,-26.4714,-48.604,0.0,15.0,1.3,0.2,1.3,261
2026-07-26 00:00:00,2026-07-26 01:00,4,3,0,-26.4014,-49.234,0.0,13.6,0.8,-1.1,1.4,324
2026-07-26 00:00:00,2026-07-26 01:00,4,3,1,-26.4014,-49.164,0.0,13.8,0.9,-1.1,1.4,321
2026-07-26 00:00:00,2026-07-26 01:00,4,3,2,-26.4014,-49.094,0.0,13.9,1.2,-0.9,1.6,307
2026-07-26 00:00:00,2026-07-26 01:00,4,3,3,-26.4014,-49.024,0.0,13.6,1.9,-0.9,2.1,295
2026-07-26 00:00:00,2026-07-26 01:00,4,3,4,-26.4014,-48.954,0.0,13.2,2.3,-0.8,2.4,289
2026-07-26 00:00:00,2026-07-26 01:00,4,3,5,-26.4014,-48.884,0.0,13.2,2.0,-0.4,2.0,281
2026-07-26 00:00:00,2026-07-26 01:00,4,3,6,-26.4014,-48.814,0.0,13.0,1.4,-0.1,1.4,274
2026-07-26 00:00:00,2026-07-26 01:00,4,3,7,-26.4014,-48.744,0.0,13.0,1.1,-0.1,1.1,275
2026-07-26 00:00:00,2026-07-26 01:00,4,3,8,-26.4014,-48.674,0.01,13.3,1.2,-0.2,1.2,279
2026-07-26 00:00:00,2026-07-26 01:00,4,3,9,-26.4014,-48.604,0.0,14.5,1.4,0.0,1.4,270
2026-07-26 00:00:00,2026-07-26 01:00,4,4,0,-26.3314,-49.234,0.0,13.1,0.4,-1.2,1.3,342
2026-07-26 00:00:00,2026-07-26 01:00,4,4,1,-26.3314,-49.164,0.0,13.4,0.5,-1.3,1.4,339
2026-07-26 00:00:00,2026-07-26 01:00,4,4,2,-26.3314,-49.094,0.0,13.6,0.8,-1.3,1.5,328
2026-07-26 00:00:00,2026-07-26 01:00,4,4,3,-26.3314,-49.024,0.0,13.8,1.3,-1.1,1.8,310
2026-07-26 00:00:00,2026-07-26 01:00,4,4,4,-26.3314,-48.954,0.0,14.1,1.6,-0.9,1.9,299
2026-07-26 00:00:00,2026-07-26 01:00,4,4,5,-26.3314,-48.884,0.0,14.5,1.5,-0.4,1.5,285
2026-07-26 00:00:00,2026-07-26 01:00,4,4,6,-26.3314,-48.814,0.0,14.3,1.3,0.0,1.3,270
2026-07-26 00:00:00,2026-07-26 01:00,4,4,7,-26.3314,-48.744,0.0,13.9,1.2,0.2,1.2,261
2026-07-26 00:00:00,2026-07-26 01:00,4,4,8,-26.3314,-48.674,0.01,13.9,1.0,0.1,1.0,264
2026-07-26 00:00:00,2026-07-26 01:00,4,4,9,-26.3314,-48.604,0.01,14.3,1.1,0.0,1.1,270
2026-07-26 00:00:00,2026-07-26 01:00,4,5,0,-26.2614,-49.234,0.01,12.7,-0.2,-1.3,1.3,9
2026-07-26 00:00:00,2026-07-26 01:00,4,5,1,-26.2614,-49.164,0.0,13.1,-0.1,-1.6,1.6,4
2026-07-26 00:00:00,2026-07-26 01:00,4,5,2,-26.2614,-49.094,0.0,13.4,0.2,-1.6,1.6,353
2026-07-26 00:00:00,2026-07-26 01:00,4,5,3,-26.2614,-49.024,0.0,13.7,0.9,-1.4,1.6,327
2026-07-26 00:00:00,2026-07-26 01:00,4,5,4,-26.2614,-48.954,0.0,13.9,1.5,-1.1,1.8,306
2026-07-26 00:00:00,2026-07-26 01:00,4,5,5,-26.2614,-48.884,0.0,14.2,1.8,-0.7,1.9,291
2026-07-26 00:00:00,2026-07-26 01:00,4,5,6,-26.2614,-48.814,0.0,14.5,1.7,-0.2,1.7,277
2026-07-26 00:00:00,2026-07-26 01:00,4,5,7,-26.2614,-48.744,0.0,14.4,1.5,0.3,1.5,259
2026-07-26 00:00:00,2026-07-26 01:00,4,5,8,-26.2614,-48.674,0.0,14.6,1.3,0.4,1.4,253
2026-07-26 00:00:00,2026-07-26 01:00,4,5,9,-26.2614,-48.604,0.0,14.8,1.2,0.3,1.2,256
2026-07-26 00:00:00,2026-07-26 01:00,4,6,0,-26.1914,-49.234,0.02,12.4,-0.6,-1.2,1.4,27
2026-07-26 00:00:00,2026-07-26 01:00,4,6,1,-26.1914,-49.164,0.01,12.7,-0.7,-1.6,1.7,24
2026-07-26 00:00:00,2026-07-26 01:00,4,6,2,-26.1914,-49.094,0.0,13.1,-0.3,-1.7,1.7,10
2026-07-26 00:00:00,2026-07-26 01:00,4,6,3,-26.1914,-49.024,0.0,13.5,0.4,-1.5,1.6,345
2026-07-26 00:00:00,2026-07-26 01:00,4,6,4,-26.1914,-48.954,0.0,13.5,1.5,-1.3,2.0,311
2026-07-26 00:00:00,2026-07-26 01:00,4,6,5,-26.1914,-48.884,0.0,13.3,2.3,-1.0,2.5,293
2026-07-26 00:00:00,2026-07-26 01:00,4,6,6,-26.1914,-48.814,0.0,13.3,2.4,-0.5,2.4,282
2026-07-26 00:00:00,2026-07-26 01:00,4,6,7,-26.1914,-48.744,0.0,13.3,1.8,0.0,1.8,270
2026-07-26 00:00:00,2026-07-26 01:00,4,6,8,-26.1914,-48.674,0.0,14.1,1.6,0.3,1.6,259
2026-07-26 00:00:00,2026-07-26 01:00,4,6,9,-26.1914,-48.604,0.0,15.2,1.6,0.5,1.7,253
2026-07-26 00:00:00,2026-07-26 01:00,4,7,0,-26.1214,-49.234,0.02,12.3,-0.9,-1.1,1.4,39
2026-07-26 00:00:00,2026-07-26 01:00,4,7,1,-26.1214,-49.164,0.01,12.5,-0.9,-1.3,1.6,35
2026-07-26 00:00:00,2026-07-26 01:00,4,7,2,-26.1214,-49.094,0.0,12.9,-0.6,-1.5,1.6,22
2026-07-26 00:00:00,2026-07-26 01:00,4,7,3,-26.1214,-49.024,0.0,13.3,0.1,-1.5,1.5,356
2026-07-26 00:00:00,2026-07-26 01:00,4,7,4,-26.1214,-48.954,0.0,13.6,1.1,-1.4,1.8,322
2026-07-26 00:00:00,2026-07-26 01:00,4,7,5,-26.1214,-48.884,0.0,13.6,2.0,-1.0,2.3,297
2026-07-26 00:00:00,2026-07-26 01:00,4,7,6,-26.1214,-48.814,0.0,13.4,2.3,-0.7,2.4,287
2026-07-26 00:00:00,2026-07-26 01:00,4,7,7,-26.1214,-48.744,0.0,12.9,2.0,-0.3,2.1,279
2026-07-26 00:00:00,2026-07-26 01:00,4,7,8,-26.1214,-48.674,0.0,13.3,1.6,0.1,1.6,266
2026-07-26 00:00:00,2026-07-26 01:00,4,7,9,-26.1214,-48.604,0.0,14.7,1.7,0.6,1.9,251
2026-07-26 00:00:00,2026-07-26 01:00,4,8,0,-26.0514,-49.234,0.03,12.4,-1.2,-1.1,1.6,47
2026-07-26 00:00:00,2026-07-26 01:00,4,8,1,-26.0514,-49.164,0.02,12.5,-1.0,-1.1,1.5,42
2026-07-26 00:00:00,2026-07-26 01:00,4,8,2,-26.0514,-49.094,0.01,12.8,-0.7,-1.2,1.4,30
2026-07-26 00:00:00,2026-07-26 01:00,4,8,3,-26.0514,-49.024,0.0,13.2,-0.1,-1.4,1.4,4
2026-07-26 00:00:00,2026-07-26 01:00,4,8,4,-26.0514,-48.954,0.0,13.6,1.0,-1.3,1.6,322
2026-07-26 00:00:00,2026-07-26 01:00,4,8,5,-26.0514,-48.884,0.0,13.8,1.9,-1.0,2.2,298
2026-07-26 00:00:00,2026-07-26 01:00,4,8,6,-26.0514,-48.814,0.0,13.6,2.3,-0.6,2.4,285
2026-07-26 00:00:00,2026-07-26 01:00,4,8,7,-26.0514,-48.744,0.0,13.3,2.0,-0.3,2.0,279
2026-07-26 00:00:00,2026-07-26 01:00,4,8,8,-26.0514,-48.674,0.0,13.6,1.8,0.1,1.8,267
2026-07-26 00:00:00,2026-07-26 01:00,4,8,9,-26.0514,-48.604,0.0,15.4,1.9,0.7,2.1,250
2026-07-26 00:00:00,2026-07-26 01:00,4,9,0,-25.9814,-49.234,0.03,12.5,-1.4,-1.0,1.7,54
2026-07-26 00:00:00,2026-07-26 01:00,4,9,1,-25.9814,-49.164,0.02,12.6,-1.2,-1.0,1.5,50
2026-07-26 00:00:00,2026-07-26 01:00,4,9,2,-25.9814,-49.094,0.01,12.8,-0.9,-1.0,1.4,42
2026-07-26 00:00:00,2026-07-26 01:00,4,9,3,-25.9814,-49.024,0.0,13.2,-0.3,-1.2,1.3,14
2026-07-26 00:00:00,2026-07-26 01:00,4,9,4,-25.9814,-48.954,0.0,13.6,0.7,-1.1,1.3,328
2026-07-26 00:00:00,2026-07-26 01:00,4,9,5,-25.9814,-48.884,0.0,13.8,1.6,-0.7,1.8,294
2026-07-26 00:00:00,2026-07-26 01:00,4,9,6,-25.9814,-48.814,0.0,13.7,1.9,-0.5,2.0,285
2026-07-26 00:00:00,2026-07-26 01:00,4,9,7,-25.9814,-48.744,0.0,13.6,1.7,-0.3,1.8,280
2026-07-26 00:00:00,2026-07-26 01:00,4,9,8,-25.9814,-48.674,0.0,13.6,1.7,0.0,1.7,270
2026-07-26 00:00:00,2026-07-26 01:00,4,9,9,-25.9814,-48.604,0.0,14.6,1.9,0.3,2.0,261
2026-07-26 00:00:00,2026-07-26 02:00,5,0,0,-26.6114,-49.234,0.0,13.8,0.0,-1.0,1.0,0
2026-07-26 00:00:00,2026-07-26 02:00,5,0,1,-26.6114,-49.164,0.0,13.3,0.1,-0.6,0.6,351
2026-07-26 00:00:00,2026-07-26 02:00,5,0,2,-26.6114,-49.094,0.0,12.6,0.1,-0.3,0.3,342
2026-07-26 00:00:00,2026-07-26 02:00,5,0,3,-26.6114,-49.024,0.0,12.0,0.4,0.1,0.4,256
2026-07-26 00:00:00,2026-07-26 02:00,5,0,4,-26.6114,-48.954,0.0,11.7,0.9,0.4,1.0,246
2026-07-26 00:00:00,2026-07-26 02:00,5,0,5,-26.6114,-48.884,0.0,11.6,1.5,0.6,1.6,248
2026-07-26 00:00:00,2026-07-26 02:00,5,0,6,-26.6114,-48.814,0.0,11.6,1.6,0.5,1.7,253
2026-07-26 00:00:00,2026-07-26 02:00,5,0,7,-26.6114,-48.744,0.0,12.4,1.6,0.3,1.7,259
2026-07-26 00:00:00,2026-07-26 02:00,5,0,8,-26.6114,-48.674,0.0,14.2,2.1,0.2,2.1,265
2026-07-26 00:00:00,2026-07-26 02:00,5,0,9,-26.6114,-48.604,0.0,15.5,2.4,0.4,2.4,261
2026-07-26 00:00:00,2026-07-26 02:00,5,1,0,-26.5414,-49.234,0.0,14.0,0.2,-1.1,1.1,350
2026-07-26 00:00:00,2026-07-26 02:00,5,1,1,-26.5414,-49.164,0.0,14.0,0.1,-0.9,0.9,354
2026-07-26 00:00:00,2026-07-26 02:00,5,1,2,-26.5414,-49.094,0.0,13.5,0.3,-0.5,0.6,329
2026-07-26 00:00:00,2026-07-26 02:00,5,1,3,-26.5414,-49.024,0.0,12.7,0.7,0.0,0.7,270
2026-07-26 00:00:00,2026-07-26 02:00,5,1,4,-26.5414,-48.954,0.0,12.1,1.2,0.4,1.3,252
2026-07-26 00:00:00,2026-07-26 02:00,5,1,5,-26.5414,-48.884,0.0,12.1,1.4,0.5,1.5,250
2026-07-26 00:00:00,2026-07-26 02:00,5,1,6,-26.5414,-48.814,0.0,12.1,1.1,0.2,1.1,260
2026-07-26 00:00:00,2026-07-26 02:00,5,1,7,-26.5414,-48.744,0.0,12.5,1.1,0.0,1.1,270
2026-07-26 00:00:00,2026-07-26 02:00,5,1,8,-26.5414,-48.674,0.0,13.6,1.9,-0.2,1.9,276
2026-07-26 00:00:00,2026-07-26 02:00,5,1,9,-26.5414,-48.604,0.0,14.7,2.6,-0.1,2.6,272
2026-07-26 00:00:00,2026-07-26 02:00,5,2,0,-26.4714,-49.234,0.0,13.8,0.3,-1.1,1.2,345
2026-07-26 00:00:00,2026-07-26 02:00,5,2,1,-26.4714,-49.164,0.0,14.3,0.2,-1.1,1.2,350
2026-07-26 00:00:00,2026-07-26 02:00,5,2,2,-26.4714,-49.094,0.0,14.1,0.4,-0.8,0.9,333
2026-07-26 00:00:00,2026-07-26 02:00,5,2,3,-26.4714,-49.024,0.0,13.2,1.0,-0.2,1.1,281
2026-07-26 00:00:00,2026-07-26 02:00,5,2,4,-26.4714,-48.954,0.0,12.3,1.6,0.1,1.6,266
2026-07-26 00:00:00,2026-07-26 02:00,5,2,5,-26.4714,-48.884,0.0,12.1,1.6,0.3,1.7,259
2026-07-26 00:00:00,2026-07-26 02:00,5,2,6,-26.4714,-48.814,0.0,12.5,1.0,0.2,1.0,259
2026-07-26 00:00:00,2026-07-26 02:00,5,2,7,-26.4714,-48.744,0.01,12.4,0.9,0.0,0.9,270
2026-07-26 00:00:00,2026-07-26 02:00,5,2,8,-26.4714,-48.674,0.02,12.8,1.3,-0.1,1.3,274
2026-07-26 00:00:00,2026-07-26 02:00,5,2,9,-26.4714,-48.604,0.01,14.0,2.2,-0.1,2.2,273
2026-07-26 00:00:00,2026-07-26 02:00,5,3,0,-26.4014,-49.234,0.0,13.6,0.2,-1.3,1.3,351
2026-07-26 00:00:00,2026-07-26 02:00,5,3,1,-26.4014,-49.164,0.0,14.0,0.1,-1.3,1.3,356
2026-07-26 00:00:00,2026-07-26 02:00,5,3,2,-26.4014,-49.094,0.0,14.2,0.3,-1.0,1.0,343
2026-07-26 00:00:00,2026-07-26 02:00,5,3,3,-26.4014,-49.024,0.0,14.0,0.9,-0.6,1.1,304
2026-07-26 00:00:00,2026-07-26 02:00,5,3,4,-26.4014,-48.954,0.0,13.4,1.4,-0.2,1.4,278
2026-07-26 00:00:00,2026-07-26 02:00,5,3,5,-26.4014,-48.884,0.0,13.0,1.2,0.1,1.2,265
2026-07-26 00:00:00,2026-07-26 02:00,5,3,6,-26.4014,-48.814,0.0,13.2,0.9,0.3,0.9,252
2026-07-26 00:00:00,2026-07-26 02:00,5,3,7,-26.4014,-48.744,0.01,12.8,0.8,0.3,0.8,249
2026-07-26 00:00:00,2026-07-26 02:00,5,3,8,-26.4014,-48.674,0.02,12.9,1.1,0.1,1.1,265
2026-07-26 00:00:00,2026-07-26 02:00,5,3,9,-26.4014,-48.604,0.02,13.8,1.9,0.0,1.9,270
2026-07-26 00:00:00,2026-07-26 02:00,5,4,0,-26.3314,-49.234,0.0,13.2,-0.2,-1.6,1.6,7
2026-07-26 00:00:00,2026-07-26 02:00,5,4,1,-26.3314,-49.164,0.0,13.6,-0.3,-1.6,1.6,11
2026-07-26 00:00:00,2026-07-26 02:00,5,4,2,-26.3314,-49.094,0.0,13.7,0.0,-1.4,1.4,0
2026-07-26 00:00:00,2026-07-26 02:00,5,4,3,-26.3314,-49.024,0.0,13.7,0.5,-1.1,1.2,336
2026-07-26 00:00:00,2026-07-26 02:00,5,4,4,-26.3314,-48.954,0.0,14.0,0.9,-0.7,1.1,308
2026-07-26 00:00:00,2026-07-26 02:00,5,4,5,-26.3314,-48.884,0.0,14.5,0.9,-0.1,0.9,276
2026-07-26 00:00:00,2026-07-26 02:00,5,4,6,-26.3314,-48.814,0.0,14.2,0.8,0.4,0.8,243
2026-07-26 00:00:00,2026-07-26 02:00,5,4,7,-26.3314,-48.744,0.0,13.9,0.8,0.6,1.0,233
2026-07-26 00:00:00,2026-07-26 02:00,5,4,8,-26.3314,-48.674,0.01,13.7,1.0,0.4,1.1,248
2026-07-26 00:00:00,2026-07-26 02:00,5,4,9,-26.3314,-48.604,0.02,13.8,1.3,0.1,1.3,266
2026-07-26 00:00:00,2026-07-26 02:00,5,5,0,-26.2614,-49.234,0.01,12.8,-0.8,-1.9,2.1,23
2026-07-26 00:00:00,2026-07-26 02:00,5,5,1,-26.2614,-49.164,0.0,13.1,-0.8,-2.1,2.2,21
2026-07-26 00:00:00,2026-07-26 02:00,5,5,2,-26.2614,-49.094,0.0,13.3,-0.4,-2.0,2.0,11
2026-07-26 00:00:00,2026-07-26 02:00,5,5,3,-26.2614,-49.024,0.0,13.2,0.3,-1.8,1.8,351
2026-07-26 00:00:00,2026-07-26 02:00,5,5,4,-26.2614,-48.954,0.0,13.6,1.0,-1.4,1.7,324
2026-07-26 00:00:00,2026-07-26 02:00,5,5,5,-26.2614,-48.884,0.0,14.2,1.2,-0.7,1.4,300
2026-07-26 00:00:00,2026-07-26 02:00,5,5,6,-26.2614,-48.814,0.0,14.3,1.2,0.0,1.2,270
2026-07-26 00:00:00,2026-07-26 02:00,5,5,7,-26.2614,-48.744,0.0,14.5,1.3,0.5,1.4,249
2026-07-26 00:00:00,2026-07-26 02:00,5,5,8,-26.2614,-48.674,0.0,14.4,1.4,0.6,1.5,247
2026-07-26 00:00:00,2026-07-26 02:00,5,5,9,-26.2614,-48.604,0.01,14.3,1.6,0.4,1.6,256
2026-07-26 00:00:00,2026-07-26 02:00,5,6,0,-26.1914,-49.234,0.01,12.6,-1.3,-2.0,2.4,33
2026-07-26 00:00:00,2026-07-26 02:00,5,6,1,-26.1914,-49.164,0.01,12.8,-1.2,-2.2,2.5,29
2026-07-26 00:00:00,2026-07-26 02:00,5,6,2,-26.1914,-49.094,0.0,13.1,-0.7,-2.2,2.3,18
2026-07-26 00:00:00,2026-07-26 02:00,5,6,3,-26.1914,-49.024,0.0,13.4,0.1,-2.2,2.2,357
2026-07-26 00:00:00,2026-07-26 02:00,5,6,4,-26.1914,-48.954,0.0,13.5,1.0,-1.9,2.2,332
2026-07-26 00:00:00,2026-07-26 02:00,5,6,5,-26.1914,-48.884,0.0,13.5,1.7,-1.2,2.1,305
2026-07-26 00:00:00,2026-07-26 02:00,5,6,6,-26.1914,-48.814,0.0,13.6,1.6,-0.5,1.7,287
2026-07-26 00:00:00,2026-07-26 02:00,5,6,7,-26.1914,-48.744,0.0,13.9,1.3,0.1,1.3,266
2026-07-26 00:00:00,2026-07-26 02:00,5,6,8,-26.1914,-48.674,0.0,14.1,1.3,0.4,1.3,253
2026-07-26 00:00:00,2026-07-26 02:00,5,6,9,-26.1914,-48.604,0.0,14.7,1.9,0.5,1.9,255
2026-07-26 00:00:00,2026-07-26 02:00,5,7,0,-26.1214,-49.234,0.02,12.4,-1.6,-1.8,2.4,42
2026-07-26 00:00:00,2026-07-26 02:00,5,7,1,-26.1214,-49.164,0.01,12.5,-1.3,-1.9,2.3,34
2026-07-26 00:00:00,2026-07-26 02:00,5,7,2,-26.1214,-49.094,0.01,12.8,-0.8,-1.9,2.1,23
2026-07-26 00:00:00,2026-07-26 02:00,5,7,3,-26.1214,-49.024,0.0,13.3,-0.1,-2.0,2.0,3
2026-07-26 00:00:00,2026-07-26 02:00,5,7,4,-26.1214,-48.954,0.0,13.6,0.8,-1.8,2.0,336
2026-07-26 00:00:00,2026-07-26 02:00,5,7,5,-26.1214,-48.884,0.0,13.8,1.4,-1.3,1.9,313
2026-07-26 00:00:00,2026-07-26 02:00,5,7,6,-26.1214,-48.814,0.0,13.7,1.4,-0.7,1.5,297
2026-07-26 00:00:00,2026-07-26 02:00,5,7,7,-26.1214,-48.744,0.0,13.5,1.1,-0.3,1.1,285
2026-07-26 00:00:00,2026-07-26 02:00,5,7,8,-26.1214,-48.674,0.0,13.7,1.0,0.1,1.0,264
2026-07-26 00:00:00,2026-07-26 02:00,5,7,9,-26.1214,-48.604,0.0,14.6,1.6,0.4,1.6,256
2026-07-26 00:00:00,2026-07-26 02:00,5,8,0,-26.0514,-49.234,0.03,12.4,-1.7,-1.4,2.3,51
2026-07-26 00:00:00,2026-07-26 02:00,5,8,1,-26.0514,-49.164,0.02,12.5,-1.3,-1.4,1.9,43
2026-07-26 00:00:00,2026-07-26 02:00,5,8,2,-26.0514,-49.094,0.01,12.7,-0.9,-1.5,1.7,31
2026-07-26 00:00:00,2026-07-26 02:00,5,8,3,-26.0514,-49.024,0.0,13.2,-0.2,-1.8,1.8,6
2026-07-26 00:00:00,2026-07-26 02:00,5,8,4,-26.0514,-48.954,0.0,13.6,0.7,-1.7,1.9,338
2026-07-26 00:00:00,2026-07-26 02:00,5,8,5,-26.0514,-48.884,0.0,13.8,1.4,-1.3,1.9,313
2026-07-26 00:00:00,2026-07-26 02:00,5,8,6,-26.0514,-48.814,0.0,13.7,1.5,-0.8,1.7,298
2026-07-26 00:00:00,2026-07-26 02:00,5,8,7,-26.0514,-48.744,0.0,13.5,1.2,-0.5,1.2,293
2026-07-26 00:00:00,2026-07-26 02:00,5,8,8,-26.0514,-48.674,0.0,13.7,1.1,-0.2,1.1,280
2026-07-26 00:00:00,2026-07-26 02:00,5,8,9,-26.0514,-48.604,0.0,14.6,1.7,0.1,1.7,267
2026-07-26 00:00:00,2026-07-26 02:00,5,9,0,-25.9814,-49.234,0.03,12.4,-1.8,-1.2,2.1,56
2026-07-26 00:00:00,2026-07-26 02:00,5,9,1,-25.9814,-49.164,0.03,12.5,-1.5,-1.2,1.9,51
2026-07-26 00:00:00,2026-07-26 02:00,5,9,2,-25.9814,-49.094,0.01,12.7,-1.0,-1.3,1.6,38
2026-07-26 00:00:00,2026-07-26 02:00,5,9,3,-25.9814,-49.024,0.0,13.1,-0.4,-1.6,1.6,14
2026-07-26 00:00:00,2026-07-26 02:00,5,9,4,-25.9814,-48.954,0.0,13.6,0.5,-1.5,1.6,342
2026-07-26 00:00:00,2026-07-26 02:00,5,9,5,-25.9814,-48.884,0.0,13.8,1.3,-1.2,1.8,313
2026-07-26 00:00:00,2026-07-26 02:00,5,9,6,-25.9814,-48.814,0.0,13.8,1.5,-0.8,1.7,298
2026-07-26 00:00:00,2026-07-26 02:00,5,9,7,-25.9814,-48.744,0.0,13.6,1.2,-0.5,1.3,293
2026-07-26 00:00:00,2026-07-26 02:00,5,9,8,-25.9814,-48.674,0.0,13.6,1.1,-0.4,1.1,290
2026-07-26 00:00:00,2026-07-26 02:00,5,9,9,-25.9814,-48.604,0.0,14.2,1.5,-0.2,1.5,278
2026-07-26 00:00:00,2026-07-26 03:00,6,0,0,-26.6114,-49.234,0.0,14.0,0.3,-1.3,1.4,347
2026-07-26 00:00:00,2026-07-26 03:00,6,0,1,-26.6114,-49.164,0.0,13.7,0.4,-0.8,0.9,333
