date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,pressure_mean,solar_mean
2016-12-28,38.37,22.49,97.8,46.61,25.53,4.0,,48.39,23.28,24.21,24.21,,,,,,
2016-12-29,30.33,23.38,97.8,71.48,8.31,4.0,,0.0,24.19,25.27,25.27,,,,,,
2016-12-30,32.42,24.45,97.1,67.45,13.71,4.0,,0.914,23.17,24.6,24.6,,,,,,
2016-12-31,31.89,23.72,98.0,67.22,11.16,4.0,,0.686,24.31,25.27,25.27,,,,,,
2017-01-01,32.05,23.34,98.4,61.91,14.1,4.0,,13.97,22.92,23.41,23.41,,,,,,
2017-01-10,35.42,23.22,97.6,57.1,21.46,4.0,,0.457,21.94,25.61,25.61,,,,,,
2017-01-11,35.56,23.19,95.6,54.39,18.12,4.0,,1.6,22.93,23.71,23.71,,,,,,
2017-01-12,32.74,23.11,97.4,56.22,14.25,4.0,,1.3719999999999999,22.15,23.11,23.11,,,,,,
2017-01-13,32.06,22.31,96.4,48.06,24.34,4.0,,0.229,20.12,23.51,23.51,,,,,,
2017-01-14,31.97,19.45,97.6,46.22,30.27,4.0,,0.0,21.01,23.49,23.49,,,,,,
2017-01-15,34.2,21.1,97.1,45.28,29.37,4.0,,0.0,23.58,25.44,25.44,,,,,,
2017-01-16,34.84,23.45,98.2,41.76,27.59,4.0,,0.0,23.2,25.5,25.5,,,,,,
2017-01-17,33.72,22.15,98.6,44.77,20.78,4.0,,17.83,22.04,22.27,22.27,,,,,,
2017-01-18,32.23,22.21,99.3,66.12,15.73,4.0,,7.976,21.89,22.7,22.7,,,,,,
2017-01-19,36.27,22.29,98.8,48.15,21.65,4.0,,80.3,22.06,22.72,22.72,,,,,,
2017-01-20,31.73,22.44,98.6,54.54,21.54,4.0,,2.515,19.83,22.89,22.89,,,,,,
2017-01-21,31.33,20.05,93.5,52.85,18.1,4.0,,0.0,21.02,22.65,22.65,,,,,,
2017-01-22,32.42,21.17,94.1,49.78,26.7,4.0,,0.0,21.21,22.71,22.71,,,,,,
2017-01-23,30.53,21.77,97.4,60.55,12.77,4.0,,2.108,21.27,21.83,21.83,,,,,,
2017-01-24,31.42,21.27,98.7,60.77,19.17,4.0,,3.429,22.68,23.31,23.31,,,,,,
2017-01-25,33.5,21.53,99.2,55.47,24.67,4.0,,0.914,23.13,24.22,24.22,,,,,,
2017-01-26,33.27,23.14,99.0,55.32,10.41,4.0,,17.98,23.13,23.29,23.29,,,,,,
2017-01-27,31.65,19.78,99.3,56.27,16.77,4.0,,38.38,20.41,20.52,20.52,,,,,,
2017-01-28,26.38,20.38,99.3,63.07,10.17,4.0,,,20.87,21.28,21.28,,,,,,
2017-01-29,22.8,20.14,99.6,91.4,5.26,4.0,,12.57,20.85,21.01,21.01,,,,,,
2017-01-30,30.86,20.76,99.9,68.19,14.75,4.0,,15.82,22.59,22.91,22.91,,,,,,
2017-01-31,29.45,21.0,99.6,72.43,9.95,4.0,,115.3,22.26,22.37,22.37,,,,,,
2017-02-01,25.8,21.08,99.9,90.2,5.542,4.0,,59.79,21.42,21.42,21.42,,,,,,
2017-02-02,30.03,20.85,100.0,68.41,10.55,4.0,,18.08,21.51,21.61,21.61,,,,,,
2017-02-03,31.32,21.29,100.0,62.05,16.03,4.0,,2.286,23.21,23.89,23.89,,,,,,
2017-02-04,31.02,22.44,98.8,68.65,12.07,4.0,,3.2,22.26,22.46,22.46,,,,,,
2017-02-05,35.01,21.65,99.9,47.65,27.86,4.0,,0.229,23.88,24.51,24.51,,,,,,
2017-02-06,34.4,22.9,99.2,55.47,27.68,4.0,,0.0,23.83,24.97,24.97,,,,,,
2017-02-07,34.31,23.77,97.3,55.66,19.68,4.0,,0.229,22.15,25.2,25.2,,,,,,
2017-02-08,26.98,22.38,91.8,68.31,6.085,4.0,,0.0,20.68,22.38,22.38,,,,,,
2017-02-09,27.09,21.25,96.9,71.88,7.142,4.0,,0.229,21.18,21.71,21.71,,,,,,
2017-02-10,28.93,21.31,98.6,61.02,11.18,4.0,,0.229,21.98,23.17,23.17,,,,,,
2017-02-11,31.56,21.6,97.9,43.71,24.37,4.0,,0.229,20.77,23.08,23.08,,,,,,
2017-02-12,32.05,21.37,98.4,61.42,17.32,4.0,,17.37,21.51,21.88,21.88,,,,,,
2017-02-13,31.12,21.65,99.3,68.59,12.22,4.0,,31.72,22.23,22.37,22.37,,,,,,
2017-02-14,30.3,21.85,99.7,63.89,12.24,4.0,,1.8290000000000002,24.54,24.88,24.88,,,,,,
2017-02-15,31.85,24.33,99.4,64.36,15.58,4.0,,0.229,24.35,25.38,25.38,,,,,,
2017-02-16,34.29,23.36,98.7,55.39,19.99,4.0,,0.0,24.25,25.24,25.24,,,,,,
2017-02-17,34.38,24.21,97.9,54.36,25.39,4.0,,0.0,23.46,24.77,24.77,,,,,,
2017-02-18,33.3,22.79,99.4,54.22,25.87,4.0,,0.0,21.65,24.7,24.7,,,,,,
2017-02-19,34.58,22.58,93.4,54.57,24.6,4.0,,0.0,24.01,26.25,26.25,,,,,,
2017-02-20,34.38,23.86,96.3,55.59,24.27,4.0,,0.0,23.16,25.99,25.99,,,,,,
2017-02-21,33.52,23.07,97.4,55.76,18.8,4.0,,0.0,23.6,25.29,25.29,,,,,,
2017-02-22,32.82,23.15,97.7,53.47,26.47,4.0,,0.457,22.45,24.95,24.95,,,,,,
2017-02-23,33.02,22.44,96.5,56.34,20.63,4.0,,0.0,23.05,24.65,24.65,,,,,,
2017-02-24,35.24,19.75,98.9,51.76,16.3,4.0,,68.73,20.77,21.59,21.59,,,,,,
2017-02-25,33.06,21.13,96.8,51.77,14.32,4.0,,0.0,22.74,24.0,24.0,,,,,,
2017-02-26,32.52,22.16,97.1,58.91,16.09,4.0,,0.0,22.94,23.64,23.64,,,,,,
2017-02-27,31.16,22.88,98.1,64.18,13.73,4.0,,0.0,22.62,23.64,23.64,,,,,,
2017-02-28,32.43,22.1,99.0,55.08,17.82,4.0,,0.0,23.02,23.89,23.89,,,,,,
2017-03-01,33.62,22.47,98.5,54.48,24.19,4.0,,6.071,21.74,22.96,22.96,,,,,,
2017-03-02,34.63,21.47,98.4,52.18,14.97,4.0,,21.69,21.69,22.53,22.53,,,,,,
2017-03-03,32.76,21.81,97.9,52.2,16.58,4.0,,0.0,23.0,23.87,23.87,,,,,,
2017-03-04,34.52,22.59,98.1,56.75,14.58,4.0,,28.6,22.97,23.55,23.55,,,,,,
2017-03-05,34.72,21.97,99.2,57.27,22.58,4.0,,17.14,24.02,24.26,24.26,,,,,,
2017-03-06,33.28,23.47,99.1,63.93,12.75,4.0,,23.09,22.75,23.48,23.48,,,,,,
2017-03-07,31.83,22.73,98.4,60.74,17.88,4.0,,2.515,22.35,23.14,23.14,,,,,,
2017-03-08,31.58,22.11,98.7,59.65,16.6,4.0,,0.229,22.46,23.34,23.34,,,,,,
2017-03-09,28.78,22.11,98.4,69.41,10.24,4.0,,10.52,22.18,22.94,22.94,,,,,,
2017-03-10,30.45,22.11,98.1,72.2,15.32,4.0,,0.457,24.01,25.38,25.38,,,,,,
2017-03-11,33.26,23.88,99.2,67.54,12.96,4.0,,0.457,23.07,25.08,25.08,,,,,,
2017-03-12,28.03,23.27,92.2,68.02,5.958,4.0,,0.0,21.91,23.45,23.45,,,,,,
2017-03-13,34.7,22.34,96.4,54.94,19.21,4.0,,10.13,21.87,22.53,22.53,,,,,,
2017-03-14,29.9,20.31,98.8,41.15,21.41,4.0,,0.0,19.15,21.04,21.04,,,,,,
2017-03-15,28.19,20.6,92.3,57.87,12.26,4.0,,0.0,20.3,23.22,23.22,,,,,,
2017-03-16,28.3,21.5,96.2,75.31,7.844,4.0,,0.229,22.81,23.75,23.75,,,,,,
2017-03-17,32.1,20.54,99.1,56.93,15.53,4.0,,12.4,21.04,21.64,21.64,,,,,,
2017-03-18,22.29,19.77,99.3,88.6,3.314,4.0,,24.23,19.29,20.02,20.02,,,,,,
2017-03-19,24.66,19.02,95.6,61.6,8.73,4.0,,0.0,18.69,19.55,19.55,,,,,,
2017-03-20,21.19,18.18,99.3,93.7,6.096,4.0,,12.12,18.14,18.3,18.3,,,,,,
2017-03-21,26.86,18.03,99.7,68.16,10.51,4.0,,10.52,18.26,18.5,18.5,,,,,,
2017-03-22,23.57,18.28,99.8,84.0,9.55,4.0,,13.74,19.35,19.65,19.65,,,,,,
2017-03-23,28.75,19.17,99.7,66.4,12.84,4.0,,5.309,20.33,20.5,20.5,,,,,,
2017-03-24,29.19,19.97,99.7,60.27,16.52,4.0,,7.087,19.88,20.26,20.26,,,,,,
2017-03-25,30.43,19.49,99.4,56.7,19.66,4.0,,2.286,18.38,19.55,19.55,,,,,,
2017-03-26,30.66,18.1,99.4,52.04,22.4,4.0,,1.8290000000000002,20.84,21.47,21.47,,,,,,
2017-03-27,28.5,20.06,98.8,61.88,14.13,4.0,,5.055,21.01,21.35,21.35,,,,,,
2017-03-28,24.04,19.63,99.4,85.9,5.016,4.0,,23.32,19.51,19.7,19.7,,,,,,
2017-03-29,27.68,19.14,99.6,68.99,12.26,4.0,,26.34,19.74,19.92,19.92,,,,,,
2017-03-30,23.29,18.81,99.2,75.27,8.56,4.0,,4.572,18.86,19.2,19.2,,,,,,
2017-03-31,26.93,18.31,99.4,59.74,11.99,4.0,,3.226,18.54,19.21,19.21,,,,,,
2017-04-01,28.01,18.2,99.3,46.46,18.26,4.0,,5.258,17.0,18.29,18.29,,,,,,
2017-04-02,27.17,17.39,98.5,54.27,13.09,4.0,,6.629,18.01,18.76,18.76,,,,,,
2017-04-03,25.57,18.1,99.2,74.12,10.88,4.0,,7.5440000000000005,19.75,19.88,19.88,,,,,,
2017-04-04,28.91,19.52,100.0,61.68,15.32,4.0,,1.6,20.55,21.09,21.09,,,,,,
2017-04-05,29.28,19.88,99.4,60.84,15.22,4.0,,0.0,21.68,23.53,23.53,,,,,,
2017-04-06,25.96,21.67,99.4,81.2,4.534,4.0,,6.629,22.02,22.1,22.1,,,,,,
2017-04-07,23.58,20.04,99.4,87.1,3.759,4.0,,5.486,19.84,20.08,20.08,,,,,,
2017-04-08,23.51,19.15,99.9,88.6,3.2439999999999998,4.0,,13.03,20.84,20.84,20.84,,,,,,
2017-04-09,23.59,20.65,100.0,98.3,3.834,4.0,,37.52,22.4,22.4,22.4,,,,,,
2017-04-10,28.95,21.8,100.0,68.95,11.8,4.0,,2.743,22.22,22.35,22.35,,,,,,
2017-04-11,30.88,21.93,99.9,67.81,14.43,4.0,,3.658,23.4,23.86,23.86,,,,,,
2017-04-12,33.13,20.93,99.3,60.4,14.62,4.0,,41.63,20.4,21.12,21.12,,,,,,
2017-04-13,27.38,18.74,95.6,53.12,12.22,4.0,,0.0,15.65,18.83,18.83,,,,,,
2017-04-14,25.18,17.88,91.5,63.03,8.38,4.0,,0.0,18.0,19.94,19.94,,,,,,
2017-04-15,28.78,18.34,98.4,51.2,18.85,4.0,,0.0,19.39,20.64,20.64,,,,,,
2017-04-16,30.17,18.71,98.7,54.99,18.13,4.0,,0.0,21.79,22.58,22.58,,,,,,
2017-04-17,27.72,19.54,99.4,70.86,8.66,4.0,,12.12,19.34,19.66,19.66,,,,,,
2017-04-18,26.88,18.37,98.6,64.77,6.898,4.0,,0.914,18.21,18.43,18.43,,,,,,
2017-04-19,26.2,18.25,99.2,64.67,10.7,4.0,,0.686,18.18,18.82,18.82,,,,,,
2017-04-20,27.01,17.65,99.6,54.81,16.57,4.0,,8.0,18.69,18.88,18.88,,,,,,
2017-04-21,27.64,18.07,99.9,61.73,12.48,4.0,,3.429,20.87,22.15,22.15,,,,,,
2017-04-22,28.13,20.56,99.5,73.68,8.61,4.0,,4.801,19.48,20.72,20.72,,,,,,
2017-04-23,26.67,17.93,96.8,53.85,8.22,4.0,,4.343,16.7,18.43,18.43,,,,,,
2017-04-24,27.32,14.88,96.1,51.68,13.9,4.0,,0.0,17.47,18.44,18.44,,,,,,
2017-04-25,27.24,17.88,99.1,62.41,13.49,4.0,,0.229,19.77,21.59,21.59,,,,,,
2017-04-26,27.52,19.12,98.1,66.78,9.64,4.0,,0.0,21.02,22.85,22.85,,,,,,
2017-04-27,25.49,18.32,98.8,58.94,4.315,4.0,,10.16,12.07,19.28,19.28,,,,,,
2017-04-28,24.09,12.94,89.4,35.12,19.55,4.0,,0.0,11.26,12.95,12.95,,,,,,
2017-04-29,25.4,10.13,95.3,45.54,18.78,4.0,,0.0,13.62,14.37,14.37,,,,,,
2017-04-30,26.02,11.63,98.6,44.16,18.67,4.0,,0.0,13.44,14.45,14.45,,,,,,
2017-05-01,26.34,12.16,97.5,51.72,16.11,4.0,,0.0,15.89,16.81,16.81,,,,,,
2017-05-02,21.8,15.69,98.2,82.1,4.944,4.0,,0.0,18.28,18.55,18.55,,,,,,
2017-05-03,25.11,17.85,99.2,72.91,7.99,4.0,,3.886,18.66,18.85,18.85,,,,,,
2017-05-04,26.98,17.71,99.9,60.25,12.44,4.0,,0.229,18.7,19.06,19.06,,,,,,
2017-05-05,25.34,17.37,100.0,68.0,7.703,4.0,,4.115,19.57,19.7,19.7,,,,,,
2017-05-06,27.98,19.0,100.0,63.52,12.87,4.0,,2.286,19.74,20.92,20.92,,,,,,
2017-05-07,28.3,18.63,99.4,56.53,11.64,4.0,,0.0,19.33,19.73,19.73,,,,,,
2017-05-08,27.02,18.32,99.7,61.84,9.74,4.0,,1.8290000000000002,19.15,19.62,19.62,,,,,,
2017-05-09,27.56,18.74,100.0,61.6,14.74,4.0,,2.972,18.76,19.49,19.49,,,,,,
2017-05-10,29.37,17.05,99.9,57.35,12.6,4.0,,0.0,18.9,20.67,20.67,,,,,,
2017-05-11,23.15,19.15,91.9,70.04,3.791,4.0,,0.0,16.18,19.15,19.15,,,,,,
2017-05-12,21.67,17.11,91.0,65.98,4.827,4.0,,0.0,15.26,17.15,17.15,,,,,,
2017-05-13,25.09,16.17,97.1,64.19,12.31,4.0,,0.0,17.19,19.88,19.88,,,,,,
2017-05-14,27.54,16.81,97.5,58.09,15.41,4.0,,0.457,19.34,19.99,19.99,,,,,,
2017-05-15,27.84,17.73,99.6,45.08,16.42,4.0,,4.343,14.34,17.73,17.73,,,,,,
2017-05-16,26.81,14.76,86.9,42.04,16.43,4.0,,0.0,15.41,18.29,18.29,,,,,,
2017-05-17,25.22,16.18,95.2,58.57,9.53,4.0,,0.0,16.54,17.48,17.48,,,,,,
2017-05-18,25.93,16.12,98.9,57.66,12.43,4.0,,1.8290000000000002,18.06,18.37,18.37,,,,,,
2017-05-19,20.26,17.74,99.5,88.1,1.474,4.0,,48.89,18.63,18.73,18.73,,,,,,
2017-05-20,18.81,17.63,100.0,97.9,1.7810000000000001,4.0,,84.4,18.41,18.41,18.41,,,,,,
2017-05-21,23.77,18.41,100.0,82.1,6.662,4.0,,10.74,19.66,19.82,19.82,,,,,,
2017-05-22,20.9,19.02,100.0,97.6,1.888,4.0,,2.972,19.25,19.25,19.25,,,,,,
2017-05-23,20.68,14.77,98.0,71.75,0.078,4.0,,0.0,14.4,14.81,14.81,,,,,,
2017-05-24,24.39,13.41,99.1,64.17,9.44,4.0,,0.0,17.7,18.11,18.11,,,,,,
2017-05-25,25.1,17.69,99.9,70.48,6.516,4.0,,1.6,18.74,18.9,18.9,,,,,,
2017-05-26,28.29,18.13,100.0,64.21,11.2,4.0,,0.0,20.02,20.71,20.71,,,,,,
2017-05-27,25.46,21.29,98.6,83.6,0.056,6.499999999999999,233.0,5.969,20.85,21.29,21.29,,,,,,
2017-05-28,21.45,18.98,100.0,97.3,0.996,5.738888888888889,195.0,42.34,19.0,19.0,19.0,,,,,,
2017-05-29,19.38,18.01,100.0,98.8,2.212,5.088888888888889,230.0,12.12,18.63,18.62,18.62,,,,,,
2017-05-30,25.85,18.11,100.0,76.0,7.676,3.5888888888888886,247.0,6.172,19.33,19.47,19.47,,,,,,
2017-05-31,18.23,16.46,100.0,98.8,1.959,4.1305555555555555,273.0,15.09,16.5,16.5,16.5,,,,,,
2017-06-01,19.27,16.44,100.0,99.4,1.752,9.180555555555555,211.0,55.63,16.67,16.68,16.68,,,,,,
2017-06-02,25.06,15.83,100.0,44.61,14.09,11.7,259.0,1.8290000000000002,11.63,15.96,15.96,,,,,,
2017-06-03,25.54,14.06,90.9,48.24,13.39,5.719444444444444,233.0,0.0,16.31,17.81,17.81,,,,,,
2017-06-04,24.51,16.08,98.6,64.64,11.86,5.719444444444444,64.0,0.457,16.94,17.57,17.57,,,,,,
2017-06-05,23.4,15.92,99.7,71.8,6.667,7.788888888888889,212.0,15.14,18.68,18.74,18.74,,,,,,
2017-06-06,22.09,18.31,100.0,88.7,3.421,5.561111111111111,230.0,21.72,18.88,18.88,18.88,,,,,,
2017-06-07,20.29,18.4,100.0,97.8,1.9180000000000001,9.080555555555554,231.0,15.09,19.5,19.5,19.5,,,,,,
2017-06-08,20.72,18.99,100.0,90.7,2.421,3.0694444444444446,54.0,0.457,19.21,19.21,19.21,,,,,,
2017-06-09,22.96,19.18,90.9,55.8,0.053,10.6,284.0,0.0,15.35,19.48,19.48,,,,,,
2017-06-10,22.52,11.77,93.7,44.49,5.591,20.930555555555554,228.0,0.0,4.5600000000000005,11.85,11.85,,,,,,
2017-06-11,20.96,8.24,93.4,42.45,14.54,7.5,232.0,0.0,9.89,10.98,10.98,,,,,,
2017-06-12,23.25,8.47,100.0,46.11,14.29,4.188888888888889,50.0,0.0,11.95,12.76,12.76,,,,,,
2017-06-13,25.56,10.34,99.2,46.94,12.03,5.361111111111112,200.0,0.0,12.7,13.69,13.69,,,,,,
2017-06-14,23.53,12.42,97.9,59.99,7.843,4.0,217.0,0.0,14.98,15.36,15.36,,,,,,
2017-06-15,24.67,11.94,100.0,56.22,11.24,3.5805555555555557,213.0,0.0,17.18,17.59,17.59,,,,,,
2017-06-16,25.46,17.41,97.6,62.49,8.64,3.05,88.0,0.0,,,,,,,,,
2017-06-17,25.68,17.28,100.0,62.25,10.48,3.8499999999999996,43.0,0.0,17.3,17.62,17.62,,,,,,
2017-06-18,27.06,14.76,100.0,58.22,11.91,3.3694444444444445,16.0,0.229,17.01,17.39,17.39,,,,,,
2017-06-19,33.13,16.73,99.9,34.8,12.66,6.780555555555555,327.0,0.0,15.58,23.01,23.01,,,,,,
2017-06-20,23.15,11.53,99.0,61.95,1.212,4.1305555555555555,251.0,6.858,11.42,11.57,11.57,,,,,,
2017-06-21,15.73,11.35,99.0,71.29,3.617,3.65,253.0,1.6,12.05,13.02,13.02,,,,,,
2017-06-22,18.43,12.64,99.1,73.43,5.897,3.5388888888888888,228.0,0.0,14.59,14.72,14.72,,,,,,
2017-06-23,20.49,14.64,100.0,83.6,4.974,3.019444444444444,208.0,0.686,17.8,17.8,17.8,,,,,,
2017-06-24,25.6,17.25,100.0,68.72,12.71,5.788888888888889,36.0,0.229,17.65,18.01,18.01,,,,,,
2017-06-25,25.09,15.89,100.0,68.58,9.41,3.6,235.0,0.229,18.3,18.39,18.39,,,,,,
2017-06-26,25.36,16.99,99.9,66.48,12.7,6.080555555555556,45.0,0.229,16.75,17.03,17.03,,,,,,
2017-06-27,24.97,14.4,100.0,57.18,12.05,4.111111111111112,56.0,0.0,16.63,17.34,17.34,,,,,,
2017-06-28,25.72,15.4,99.7,56.8,8.92,4.9111111111111105,213.0,0.0,16.74,17.0,17.0,,,,,,
2017-06-29,26.63,14.2,100.0,55.7,13.27,5.338888888888889,232.0,0.0,14.07,15.99,15.99,,,,,,
2017-06-30,28.25,13.39,98.0,44.94,12.18,3.8694444444444445,206.0,0.0,16.23,17.35,17.35,,,,,,
2017-07-01,28.97,15.49,95.6,45.08,12.42,5.85,195.0,0.0,17.26,18.46,18.46,,,,,,
2017-07-02,19.48,15.3,98.5,77.05,3.385,2.9805555555555556,201.0,0.457,11.9,15.55,15.55,,,,,,
2017-07-03,20.6,13.05,92.9,51.75,10.05,3.530555555555556,56.0,0.0,11.94,13.05,13.05,,,,,,
2017-07-04,21.36,10.91,97.7,59.64,10.38,4.719444444444444,223.0,0.229,13.21,13.83,13.83,,,,,,
2017-07-05,20.44,12.98,99.5,71.52,7.49,7.3694444444444445,21.0,2.972,14.44,14.51,14.51,,,,,,
2017-07-06,24.67,14.41,100.0,51.75,11.42,5.580555555555556,31.0,0.686,15.35,16.11,16.11,,,,,,
2017-07-07,24.31,12.68,100.0,60.47,13.32,4.688888888888888,12.0,0.0,16.27,16.55,16.55,,,,,,
2017-07-08,25.04,14.07,100.0,61.88,11.62,4.430555555555555,77.0,0.914,17.41,17.65,17.65,,,,,,
2017-07-09,24.26,16.64,99.7,66.65,8.14,7.280555555555556,327.0,2.057,17.3,17.57,17.57,,,,,,
2017-07-10,25.96,16.3,100.0,61.1,10.15,3.55,63.0,0.0,17.72,18.31,18.31,,,,,,
2017-07-11,26.2,16.62,99.9,58.37,12.19,3.711111111111111,28.0,0.0,17.01,17.34,17.34,,,,,,
2017-07-12,25.79,15.88,100.0,66.19,11.12,4.0,,0.0,16.78,16.79,16.79,,,,,,
2017-07-13,22.77,15.05,100.0,70.7,5.219,3.0805555555555553,231.0,0.0,16.84,17.03,17.03,,,,,,
2017-07-14,25.29,15.97,100.0,58.52,10.2,4.7,51.0,0.0,16.94,17.93,17.93,,,,,,
2017-07-15,26.28,16.89,98.2,56.87,14.22,3.8111111111111113,29.0,0.0,17.44,19.3,19.3,,,,,,
2017-07-16,25.51,16.91,99.3,64.96,11.69,4.7,48.0,0.0,17.05,17.15,17.15,,,,,,
2017-07-17,27.5,15.64,100.0,57.39,12.2,4.530555555555555,220.0,0.0,14.75,21.47,21.47,,,,,,
2017-07-18,21.85,6.976,97.7,62.25,1.9929999999999999,9.830555555555556,215.0,3.886,6.417,7.036,1.047,,,,,,
2017-07-19,16.04,5.704,96.5,34.81,15.89,9.680555555555555,234.0,2.515,4.525,5.764,1.846,,,,,,
2017-07-20,20.06,4.158,95.9,41.37,14.86,5.780555555555555,207.0,0.0,8.8,9.62,5.226,,,,,,
2017-07-21,22.77,9.53,97.8,55.31,13.73,5.1499999999999995,191.0,0.0,13.02,13.35,13.35,,,,,,
2017-07-22,25.82,10.42,100.0,47.01,14.59,4.238888888888889,30.0,0.0,13.85,14.46,14.46,,,,,,
2017-07-23,22.21,11.61,98.3,58.69,11.85,4.161111111111111,23.0,0.0,14.7,16.18,16.18,,,,,,
2017-07-24,24.45,12.66,99.5,55.72,14.93,5.480555555555555,61.0,0.0,16.66,17.85,17.85,,,,,,
2017-07-25,25.08,15.19,99.7,64.95,13.77,4.05,56.0,0.0,15.89,15.93,15.93,,,,,,
2017-07-26,30.58,14.09,100.0,41.37,15.15,3.8499999999999996,16.0,0.0,15.45,16.53,16.53,,,,,,
2017-07-27,28.85,13.83,97.9,47.15,15.48,4.161111111111111,217.0,0.0,17.14,17.74,17.74,,,,,,
2017-07-28,25.7,16.48,98.9,49.51,14.69,4.8388888888888895,37.0,0.0,17.29,17.47,17.47,,,,,,
2017-07-29,24.9,15.63,100.0,59.12,11.85,6.25,27.0,0.0,15.99,16.76,16.76,,,,,,
2017-07-30,26.3,15.37,99.5,55.75,14.35,5.361111111111112,27.0,0.0,17.27,18.62,18.62,,,,,,
2017-07-31,27.2,16.58,98.9,52.54,14.91,4.95,17.0,0.0,16.84,17.33,17.33,,,,,,
2017-08-01,27.41,16.01,99.9,54.43,12.36,4.038888888888889,90.0,0.0,17.56,17.82,17.82,,,,,,
2017-08-03,30.39,18.63,97.7,29.85,,3.9194444444444443,56.0,2.515,18.31,18.66,18.66,,,,,,
2017-08-04,24.59,16.63,99.8,52.98,11.92,12.269444444444444,269.0,13.94,13.99,16.77,16.77,,,,,,
2017-08-05,23.95,12.98,91.6,42.78,15.44,7.511111111111111,241.0,0.0,11.9,15.57,15.57,,,,,,
2017-08-06,24.13,13.85,90.1,40.26,12.72,4.46111111111111,231.0,0.0,12.5,15.44,15.44,,,,,,
2017-08-07,23.81,14.48,92.6,44.28,10.47,5.8694444444444445,25.0,0.0,14.39,16.49,16.49,,,,,,
2017-08-08,24.61,12.83,94.5,51.31,14.21,5.738888888888889,30.0,0.0,15.05,16.26,16.26,,,,,,
2017-08-09,27.75,13.52,98.8,53.82,14.07,9.61111111111111,230.0,7.772,17.1,17.58,17.58,,,,,,
2017-08-10,28.92,15.72,100.0,45.99,16.08,5.6194444444444445,224.0,0.0,15.67,17.81,17.81,,,,,,
2017-08-11,22.87,16.56,93.8,65.12,7.2620000000000005,4.788888888888889,322.0,0.0,15.58,16.56,16.56,,,,,,
2017-08-12,18.43,15.52,99.3,92.0,4.963,7.280555555555556,44.0,7.315,16.69,16.98,16.98,,,,,,
2017-08-13,20.56,16.53,100.0,81.9,4.501,8.15,14.0,1.8290000000000002,17.16,18.94,18.94,,,,,,
2017-08-14,21.59,18.0,100.0,84.0,3.763,7.2,262.0,10.54,18.65,18.65,18.65,,,,,,
2017-08-15,25.9,16.67,100.0,46.22,18.29,9.730555555555556,238.0,0.686,15.3,17.35,17.35,,,,,,
2017-08-16,17.69,15.7,98.9,85.2,2.586,3.961111111111111,238.0,2.057,15.61,15.76,15.76,,,,,,
2017-08-17,22.85,15.33,99.0,69.07,8.34,3.011111111111111,195.0,0.0,15.93,16.12,16.12,,,,,,
2017-08-18,20.4,15.4,99.7,77.07,3.983,4.9,238.0,0.914,15.77,15.92,15.92,,,,,,
2017-08-19,24.21,13.25,100.0,63.8,11.84,4.719444444444444,28.0,0.0,15.71,18.2,18.2,,,,,,
2017-08-20,21.09,16.91,99.5,83.3,3.959,8.230555555555554,28.0,7.087,17.87,18.36,18.36,,,,,,
2017-08-21,19.36,13.08,99.8,87.4,1.925,16.269444444444446,211.0,25.83,13.68,13.72,13.72,,,,,,
2017-08-22,20.56,9.58,99.8,43.2,17.11,4.680555555555556,224.0,0.0,9.6,10.94,10.94,,,,,,
2017-08-23,19.34,9.09,97.4,69.46,9.02,3.961111111111111,210.0,0.0,15.35,15.92,15.92,,,,,,
2017-08-24,23.41,15.76,97.8,66.94,10.99,6.561111111111111,41.0,0.229,16.87,18.21,18.21,,,,,,
2017-08-25,25.74,15.98,98.5,58.52,15.03,5.480555555555555,26.0,0.0,16.61,18.14,18.14,,,,,,
2017-08-26,24.45,16.33,95.8,64.35,10.62,4.819444444444445,68.0,0.0,16.85,18.41,18.41,,,,,,
2017-08-27,25.27,16.02,97.1,59.14,15.5,5.338888888888889,45.0,0.229,17.69,18.65,18.65,,,,,,
2017-08-28,21.97,18.26,97.7,77.14,3.988,2.8194444444444446,26.0,0.0,17.69,18.7,18.7,,,,,,
2017-08-29,25.86,18.05,97.5,60.02,13.38,4.569444444444444,7.0,0.0,16.98,18.65,18.65,,,,,,
2017-08-30,26.58,16.61,99.1,59.08,18.82,4.988888888888889,17.0,0.0,17.61,18.21,18.21,,,,,,
2017-08-31,32.75,16.73,100.0,49.76,17.12,4.3999999999999995,121.0,0.0,14.13,18.06,18.06,,,,,,
2017-09-01,22.15,15.31,96.4,63.33,6.989,4.280555555555556,55.0,0.0,16.49,17.31,17.31,,,,,,
2017-09-02,21.22,16.3,99.3,67.31,6.793,5.830555555555555,22.0,0.914,16.58,17.81,17.81,,,,,,
2017-09-03,22.79,17.12,95.1,66.33,7.203,7.730555555555555,32.0,0.0,15.32,17.12,17.12,,,,,,
2017-09-04,,15.74,95.4,54.02,16.56,5.538888888888889,22.0,0.0,17.48,19.25,19.25,,,,,,
2017-09-05,27.28,18.21,97.7,56.46,19.06,5.019444444444445,57.0,0.0,18.35,18.82,18.82,,,,,,
2017-09-06,29.89,17.71,100.0,52.23,16.68,4.088888888888889,187.0,0.0,15.61,19.07,19.07,,,,,,
