date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,solar_mean
2013-12-06,29.48,18.74,100.0,67.32,7.861,8.930555555555555,198.0,35.89,18.9,18.9,18.9,24.0,21.133333333333333,84.9275,1.0642476851851852,120.78974999999998
2013-12-07,24.63,18.49,100.0,66.68,10.43,3.619444444444444,111.0,0.686,18.03,20.04,20.04,24.0,20.67625,93.66666666666667,0.7642824074074074,73.64016666666667
2013-12-08,23.4,18.73,99.1,79.21,6.359,2.661111111111111,136.0,8.92,20.77,20.89,20.89,24.0,22.787499999999998,94.23,0.8499768518518519,107.14041666666667
2013-12-09,27.17,20.33,100.0,75.74,9.25,5.788888888888889,56.0,3.429,22.6,22.76,22.76,24.0,24.939999999999998,90.47375,0.9229398148148148,167.72004166666667
2013-12-10,30.33,21.85,100.0,68.3,14.48,5.288888888888889,292.0,32.87,22.55,22.55,22.55,24.0,24.698333333333334,87.47958333333334,1.6446527777777777,231.30816666666666
2013-12-11,32.69,20.4,100.0,52.13,19.98,6.480555555555555,124.0,17.14,20.56,20.78,20.78,24.0,20.270833333333332,97.1375,0.9371180555555556,65.628375
2013-12-12,21.94,18.46,99.7,89.7,5.667,4.111111111111112,158.0,39.42,18.05,18.49,18.49,24.0,19.679583333333333,89.62625000000001,1.0106828703703703,102.02241666666667
2013-12-13,23.32,17.37,99.2,68.77,8.81,3.7194444444444446,273.0,0.229,17.49,17.73,17.73,24.0,20.99833333333333,88.3925,1.1348263888888888,142.48458333333335
2013-12-14,26.5,17.37,99.7,65.86,12.3,5.469444444444445,73.0,0.0,19.88,20.71,20.71,24.0,22.442916666666665,90.67416666666666,0.9812731481481481,166.35645833333334
2013-12-15,29.92,19.46,99.6,58.3,14.37,6.280555555555555,64.0,2.515,21.43,21.54,21.54,24.0,24.62,85.26583333333333,1.3362847222222223,250.70704166666667
2013-12-16,31.33,20.93,99.9,55.96,21.65,6.561111111111111,81.0,0.0,21.8,22.41,22.41,24.0,24.61125,82.8625,1.3078935185185185,266.620125
2013-12-17,30.7,19.81,99.9,54.76,23.03,5.75,95.0,0.229,21.15,21.65,21.65,24.0,22.916666666666668,83.04791666666667,1.2633217592592592,287.01875
2013-12-18,27.99,19.21,100.0,52.85,24.79,6.480555555555555,83.0,1.143,19.93,20.18,20.18,24.0,23.12375,87.27875,1.1680555555555554,194.24325
2013-12-19,29.46,19.74,99.7,60.66,16.77,5.111111111111111,88.0,4.115,20.28,20.54,20.54,24.0,22.506249999999998,90.10416666666667,1.129502314814815,170.2720833333333
2013-12-20,28.67,18.31,100.0,64.48,14.7,6.15,80.0,10.06,20.97,21.08,21.08,24.0,23.954166666666666,87.18333333333334,1.247025462962963,271.9401666666667
2013-12-21,29.37,19.96,100.0,62.74,23.49,5.430555555555555,139.0,3.886,21.09,21.29,21.29,24.0,23.352500000000003,88.36416666666666,1.2326388888888888,201.91599999999997
2013-12-22,27.81,20.06,99.4,68.11,17.44,5.919444444444444,116.0,1.6,20.67,21.21,21.21,24.0,22.805833333333336,89.33083333333333,1.2605439814814814,180.52829166666666
2013-12-23,28.03,20.34,98.8,70.97,15.59,5.980555555555556,128.0,3.886,20.75,21.04,21.04,24.0,23.850416666666664,87.1725,1.1774189814814815,209.59475
2013-12-24,29.32,20.42,99.7,62.3,18.1,5.319444444444444,71.0,0.914,21.65,22.14,22.14,24.0,25.382500000000004,82.10333333333334,1.2361689814814814,308.5568333333334
2013-12-25,31.3,20.83,98.7,54.06,26.64,5.388888888888888,78.0,0.0,22.7,23.46,23.46,24.0,26.7325,82.25625000000001,1.5128935185185186,367.42912500000006
2013-12-26,34.41,21.33,99.7,51.49,31.73,6.549999999999999,84.0,0.0,23.27,24.38,24.38,24.0,27.834166666666665,82.84916666666668,1.198449074074074,346.252
2013-12-27,36.29,22.59,99.1,54.86,29.9,5.388888888888888,74.0,0.0,23.81,24.84,24.84,24.0,27.89708333333333,83.69208333333334,1.172210648148148,326.52425
2013-12-28,35.49,23.2,99.3,50.75,28.2,5.8694444444444445,85.0,0.0,24.06,25.29,25.29,24.0,26.7175,88.65291666666667,0.9667013888888888,166.51395833333333
2013-12-29,32.68,23.35,99.1,63.73,14.38,4.46111111111111,83.0,5.258,24.36,24.53,24.53,24.0,27.029583333333335,88.60416666666667,1.095023148148148,173.88587500000003
2013-12-30,32.45,23.84,99.6,70.42,15.02,3.9194444444444443,319.0,0.0,24.1,24.93,24.93,24.0,28.319166666666664,82.985,0.8437037037037037,210.39045833333333
2013-12-31,37.07,23.34,97.8,46.41,18.17,4.761111111111111,198.0,0.0,24.79,25.5,25.5,24.0,29.530833333333334,76.56791666666668,1.3586689814814814,271.32225
2014-01-01,39.04,23.78,99.5,37.19,23.43,9.65,278.0,24.08,24.03,24.12,24.12,24.0,26.034583333333334,91.64999999999999,1.1232407407407405,156.32929166666665
2014-01-02,34.75,23.61,99.5,58.9,13.5,7.569444444444445,221.0,35.23,23.87,23.95,23.95,24.0,28.197083333333335,86.60583333333334,0.980474537037037,297.55670833333335
2014-01-03,36.84,23.33,100.0,53.07,25.7,4.530555555555555,306.0,0.457,24.96,26.39,26.39,24.0,26.76125,89.5825,1.1651157407407406,140.75891666666666
2014-01-04,36.01,21.55,99.5,55.07,12.16,8.369444444444444,165.0,90.3,21.43,21.58,21.58,24.0,19.986666666666668,97.75833333333333,0.9946064814814815,49.99975
2014-01-05,21.73,18.92,99.6,92.4,4.317,3.65,161.0,16.69,19.18,19.26,19.26,24.0,20.855833333333333,96.44166666666666,0.6490046296296296,76.26716666666667
2014-01-06,23.76,18.88,100.0,86.3,6.586,2.461111111111111,208.0,7.315,21.35,21.37,21.37,24.0,23.28916666666667,94.94583333333333,0.7995023148148147,120.95008333333334
2014-01-07,27.59,21.3,100.0,78.19,10.45,2.838888888888889,134.0,4.5969999999999995,22.7,22.77,22.77,24.0,25.059583333333332,90.27333333333333,1.0834374999999998,197.34579166666666
2014-01-08,30.75,22.25,100.0,63.99,17.04,4.669444444444444,66.0,0.229,23.63,23.98,23.98,24.0,25.06458333333333,91.195,1.3156712962962962,230.48891666666668
2014-01-09,32.95,21.4,100.0,65.56,19.9,8.25,312.0,11.51,21.51,21.79,21.79,24.0,24.178749999999997,92.67208333333333,0.9410300925925926,133.06375
2014-01-10,29.13,20.97,100.0,72.9,11.49,3.8,60.0,3.886,23.79,24.36,24.36,24.0,27.593333333333334,83.76708333333333,1.256701388888889,470.60004166666664
2014-01-11,34.98,22.43,99.9,54.4,40.64,6.96111111111111,64.0,0.0,24.25,24.93,24.93,24.0,26.41333333333333,86.99666666666667,1.2559953703703703,402.53808333333336
2014-01-12,34.95,21.89,98.7,58.83,34.76,5.669444444444444,155.0,12.12,21.6,23.27,23.27,24.0,23.85166666666667,91.02499999999999,1.1106597222222223,163.93295833333335
2014-01-13,26.33,20.98,99.9,80.8,14.16,4.488888888888889,236.0,10.29,22.57,22.7,22.7,24.0,23.471666666666668,93.94416666666666,1.048125,170.88195833333336
2014-01-14,28.9,20.56,99.8,71.53,14.76,8.6,219.0,32.46,21.32,21.39,21.39,24.0,23.72083333333333,91.52916666666665,0.9926851851851852,183.08820833333334
2014-01-15,31.42,20.38,100.0,64.44,15.81,6.819444444444445,267.0,2.057,21.71,21.81,21.81,24.0,24.276666666666667,87.72625,1.1145254629629628,201.41833333333332
2014-01-16,30.27,20.27,100.0,62.23,17.39,5.688888888888889,191.0,0.229,21.01,21.33,21.33,24.0,23.28625,91.74791666666665,1.0628472222222223,198.33370833333333
2014-01-17,29.9,20.37,99.9,66.26,17.13,9.330555555555556,77.0,5.461,21.41,21.43,21.43,24.0,25.1975,86.17166666666667,1.2985300925925924,322.5411666666667
2014-01-18,32.42,21.23,100.0,54.84,27.85,5.469444444444445,72.0,0.0,22.19,22.35,22.35,24.0,25.48,83.95666666666666,1.3416435185185185,414.0097916666667
2014-01-19,33.25,20.14,100.0,46.3,35.76,6.3694444444444445,74.0,0.0,21.87,22.02,22.02,24.0,25.967916666666667,82.23208333333334,1.200324074074074,434.58954166666666
2014-01-20,34.83,20.37,100.0,46.91,37.53,5.1305555555555555,60.0,0.0,22.23,22.39,22.39,24.0,25.32166666666667,79.88625,1.224351851851852,422.39070833333335
2014-01-21,33.67,19.72,100.0,43.23,36.47,5.911111111111111,76.0,0.0,19.62,19.72,19.72,24.0,25.478333333333335,83.52625,1.2311458333333334,392.1247916666666
2014-01-22,32.83,18.53,100.0,56.07,33.86,5.738888888888889,55.0,0.0,24.25,24.67,24.67,24.0,27.006666666666664,85.23041666666667,1.2385532407407407,308.5781666666667
2014-01-23,35.09,23.28,100.0,48.67,26.64,9.419444444444443,4.0,0.0,22.86,23.68,23.68,24.0,27.734166666666667,84.27166666666666,1.4677199074074074,330.167
2014-01-24,36.79,22.43,99.4,54.96,28.51,10.85,275.0,22.73,22.48,22.59,22.59,24.0,26.219583333333333,87.31708333333334,1.130601851851852,0.09070833333333334
2014-01-25,36.93,21.67,100.0,53.05,0.008,8.288888888888888,302.0,1.143,22.69,22.95,22.95,24.0,25.782916666666665,88.38208333333334,1.3961689814814815,0.0
2014-01-26,31.63,22.57,99.9,71.31,0.0,6.438888888888888,113.0,0.0,21.65,22.57,22.57,24.0,25.059166666666666,88.175,0.9761226851851852,5.183333333333334
2014-01-27,31.61,21.56,98.7,66.73,0.447,4.319444444444445,128.0,1.6,24.02,24.61,24.61,24.0,27.471666666666668,85.14291666666666,1.3382407407407406,167.01500000000001
2014-01-28,33.54,23.45,100.0,59.13,14.42,6.0,53.0,0.0,24.34,24.76,24.76,24.0,27.942916666666665,81.99833333333333,1.0473726851851852,178.4645833333333
2014-01-29,35.47,23.4,100.0,48.22,15.41,5.55,87.0,0.0,23.88,23.97,23.97,24.0,27.96291666666667,83.92083333333333,1.2633796296296296,219.59166666666667
2014-01-30,37.0,22.41,100.0,46.0,18.96,6.4111111111111105,57.0,0.0,24.97,25.16,25.16,24.0,27.707083333333333,84.76416666666667,1.256400462962963,180.65525
2014-01-31,35.36,23.61,100.0,51.23,15.6,6.311111111111111,76.0,0.0,24.21,24.86,24.86,24.0,27.872083333333332,84.97958333333334,1.2140509259259258,162.99166666666667
2014-02-01,34.54,23.0,98.5,61.47,14.07,6.069444444444445,60.0,0.0,25.06,25.49,25.49,24.0,28.816666666666666,81.48208333333334,1.010787037037037,191.59958333333336
2014-02-02,36.31,24.41,98.5,50.72,16.55,5.1194444444444445,76.0,0.0,25.16,26.29,26.29,24.0,28.589583333333334,80.5175,1.2122800925925927,229.36791666666667
2014-02-03,35.95,23.35,99.9,47.26,19.81,6.419444444444444,88.0,0.0,25.2,25.86,25.86,24.0,28.34875,84.74208333333333,1.0609953703703703,184.289625
2014-02-04,35.14,24.05,100.0,56.66,15.91,5.488888888888889,78.0,0.0,24.39,24.91,24.91,24.0,28.269583333333333,83.785,0.9886111111111111,143.11375
2014-02-05,35.56,23.49,100.0,55.62,12.36,4.219444444444444,273.0,0.0,24.83,26.2,26.2,24.0,28.649583333333336,84.32833333333333,1.3157523148148147,157.31587499999998
2014-02-06,35.24,23.46,99.6,54.91,13.59,6.980555555555555,86.0,0.0,25.44,26.38,26.38,24.0,28.900000000000002,80.50083333333333,1.3032523148148147,232.9958333333333
2014-02-07,37.46,23.78,99.8,45.33,20.12,6.488888888888889,77.0,0.0,24.96,26.08,26.08,24.0,28.53833333333333,83.35041666666667,1.1729050925925926,158.51874999999998
2014-02-08,38.05,23.16,100.0,48.84,13.69,6.330555555555555,69.0,0.0,25.86,26.36,26.36,24.0,29.067916666666665,80.79583333333333,1.4500810185185184,157.775
2014-02-09,38.65,21.58,99.9,44.05,13.62,11.2,220.0,0.0,21.12,21.65,21.65,24.0,27.582916666666666,80.20083333333334,1.1357407407407407,171.57833333333335
2014-02-10,37.4,20.18,99.8,46.39,14.82,6.25,96.0,0.0,25.19,25.57,25.57,24.0,28.97791666666667,81.98208333333334,1.2012268518518519,141.86416666666668
2014-02-11,35.76,24.45,98.9,51.29,12.25,5.85,89.0,0.0,23.79,24.45,24.45,24.0,27.23125,81.74333333333333,1.2330671296296296,195.37604166666665
2014-02-12,34.54,21.62,100.0,48.35,16.87,6.8999999999999995,80.0,0.0,23.26,23.81,23.81,24.0,27.77208333333333,79.95583333333333,1.1695833333333334,223.85833333333335
2014-02-13,36.67,21.21,100.0,48.45,19.33,5.0,91.0,0.0,25.04,26.14,26.14,24.0,26.640416666666667,85.61333333333333,1.4955092592592594,104.13125000000001
2014-02-14,34.22,21.04,99.3,56.21,8.99,10.330555555555554,251.0,107.1,21.23,21.34,21.34,24.0,22.487083333333334,93.7725,0.9915625,0.4569583333333333
2014-02-15,26.91,20.22,99.9,69.67,0.039,4.35,268.0,6.172,19.7,21.49,21.49,24.0,22.099999999999998,83.80916666666667,1.4046643518518518,0.22675
2014-02-16,24.67,19.78,97.4,70.53,0.02,6.811111111111111,130.0,1.6,18.67,21.15,21.15,24.0,22.97583333333333,78.52708333333334,1.2918865740740741,1.4537916666666666
2014-02-17,25.54,18.99,94.0,63.41,0.126,8.06111111111111,153.0,0.0,18.06,19.03,19.03,24.0,22.305833333333336,91.32083333333333,1.2786226851851852,0.7780416666666667
2014-02-18,25.66,18.96,99.1,78.85,0.067,7.288888888888888,148.0,23.32,21.12,21.32,21.32,24.0,22.64,92.41541666666666,1.1942592592592594,4.267666666666667
2014-02-19,26.24,20.7,99.9,78.07,0.369,6.3,84.0,14.05,20.72,20.72,20.72,24.0,22.940416666666668,87.10875,1.5765277777777778,121.47708333333333
2014-02-20,29.08,18.83,100.0,56.66,10.49,7.0,54.0,0.229,19.24,19.25,19.25,24.0,23.444166666666664,84.99708333333334,1.3469907407407407,120.101875
2014-02-21,30.17,17.65,100.0,56.07,10.37,6.261111111111111,56.0,0.0,22.03,22.99,22.99,24.0,25.477083333333336,85.66958333333334,0.9525810185185185,6.171458333333334
2014-02-22,30.72,22.24,99.2,61.73,0.533,4.588888888888889,75.0,0.0,23.19,23.93,23.93,24.0,24.311666666666667,94.32916666666667,0.7558912037037037,1.54625
2014-02-23,27.64,22.14,99.5,79.65,0.134,2.7694444444444444,186.0,4.115,23.31,23.37,23.37,24.0,24.045,95.37666666666667,0.7335532407407407,0.496875
2014-02-24,29.3,22.09,100.0,70.31,0.043000000000000003,3.738888888888889,134.0,6.629,23.03,23.03,23.03,24.0,25.705,89.71249999999999,1.2172222222222222,124.75833333333333
2014-02-25,33.32,21.72,100.0,59.59,10.77,5.1305555555555555,61.0,2.515,21.71,21.9,21.9,24.0,24.700416666666666,88.07875,1.0778356481481481,106.90020833333334
2014-02-26,34.41,19.97,100.0,50.62,9.23,5.269444444444444,22.0,14.17,21.73,22.25,22.25,24.0,25.064999999999998,89.68541666666665,0.8808101851851852,53.07750000000001
2014-02-27,32.53,20.78,100.0,63.88,4.584,6.888888888888889,221.0,0.686,24.01,24.16,24.16,24.0,24.089166666666667,95.47916666666667,1.0440625000000001,15.856250000000001
2014-02-28,30.61,21.65,100.0,75.19,1.369,7.0,102.0,17.75,21.52,21.83,21.83,24.0,21.642916666666665,96.4875,0.8255555555555555,0.0
2014-03-01,24.56,20.64,99.8,80.8,0.0,3.861111111111111,188.0,15.8,20.75,20.79,20.79,24.0,24.147916666666664,86.17541666666666,1.207025462962963,56.998875
2014-03-02,30.82,20.43,100.0,54.1,4.922,5.980555555555556,65.0,0.229,21.37,22.12,22.12,24.0,23.106666666666666,86.70958333333334,0.8884722222222222,17.077916666666667
2014-03-03,27.95,20.46,97.9,63.19,1.475,4.011111111111111,96.0,0.0,21.38,21.75,21.75,24.0,22.958333333333332,92.26458333333333,1.004837962962963,11.729583333333332
2014-03-04,27.82,20.28,100.0,69.6,1.013,4.6499999999999995,131.0,3.886,21.98,22.07,22.07,24.0,22.51375,96.64583333333333,0.8551967592592593,0.0
2014-03-05,25.72,20.12,100.0,85.9,0.0,6.96111111111111,233.0,8.46,20.92,21.0,21.0,24.0,22.768333333333334,94.47958333333332,0.940162037037037,0.6158333333333333
2014-03-06,27.55,20.68,100.0,74.88,0.053,4.961111111111111,221.0,9.19,21.07,21.07,21.07,24.0,24.160416666666666,86.235,1.0603935185185185,12.592875
2014-03-07,32.58,18.68,100.0,50.1,1.088,6.3999999999999995,81.0,0.0,20.95,21.12,21.12,24.0,23.834999999999997,85.37,1.1136226851851851,99.53833333333334
2014-03-08,30.39,19.24,100.0,54.26,8.6,6.25,80.0,0.0,21.28,21.68,21.68,24.0,22.888333333333335,88.84249999999999,1.2691898148148149,75.31333333333333
2014-03-09,29.32,18.6,100.0,57.17,6.504,7.269444444444445,91.0,18.72,18.74,19.0,19.0,24.0,23.137083333333333,89.82708333333333,1.3764930555555555,119.78008333333334
2014-03-10,28.99,19.0,100.0,64.0,10.34,5.780555555555555,83.0,0.229,22.8,22.99,22.99,24.0,25.545416666666668,87.38208333333334,1.2665046296296296,112.87166666666667
2014-03-11,32.54,20.62,100.0,60.35,9.75,5.861111111111112,61.0,4.801,20.85,21.21,21.21,24.0,22.812083333333334,92.23666666666666,1.237847222222222,29.109666666666666
2014-03-12,28.13,20.12,100.0,70.29,2.5140000000000002,7.6,293.0,19.91,21.96,22.3,22.3,24.0,22.329583333333332,96.54166666666667,1.0761921296296297,0.0
2014-03-13,23.87,20.86,99.8,86.8,0.0,4.138888888888889,270.0,17.4,20.81,20.96,20.96,24.0,22.39833333333333,95.68666666666667,0.7522916666666667,1.03375
2014-03-14,28.23,20.74,100.0,72.91,0.089,3.75,84.0,19.2,20.82,20.98,20.98,24.0,24.589583333333334,87.10708333333334,1.268761574074074,75.9325
2014-03-15,31.32,19.56,100.0,59.97,6.557,4.8,45.0,0.0,23.55,23.72,23.72,24.0,26.8625,87.08791666666667,1.0615046296296295,2.689583333333333
2014-03-16,33.54,22.85,100.0,65.66,0.232,5.961111111111111,194.0,0.0,23.01,23.46,23.46,24.0,25.670416666666668,89.83999999999999,1.1103356481481481,19.851791666666667
2014-03-17,31.0,21.59,100.0,69.39,1.714,4.51111111111111,74.0,0.0,24.06,24.38,24.38,24.0,27.0525,87.69375000000001,1.2948032407407408,3.2099999999999995
2014-03-18,34.99,20.95,100.0,59.41,0.277,15.549999999999999,245.0,26.16,21.02,21.16,21.16,24.0,23.290833333333335,91.46166666666666,1.3163078703703703,44.33566666666667
2014-03-19,32.45,20.39,100.0,60.8,3.829,9.319444444444443,193.0,17.88,20.79,20.89,20.89,24.0,24.169166666666666,91.44541666666667,1.0207407407407407,47.79866666666667
2014-03-20,30.43,20.04,100.0,66.37,4.128,4.738888888888888,256.0,4.115,22.33,22.78,22.78,24.0,24.1725,88.79,1.1631712962962963,1.8816666666666666
2014-03-21,29.9,21.34,99.2,60.28,0.162,5.088888888888889,231.0,0.0,21.26,21.61,21.61,24.0,22.528333333333336,95.72500000000001,0.9789351851851852,0.0
2014-03-22,26.1,20.8,99.9,79.93,0.0,4.580555555555555,250.0,8.23,21.99,22.01,22.01,24.0,23.277916666666666,86.39791666666667,1.1468634259259258,0.0
2014-03-23,28.15,19.02,100.0,59.64,0.0,4.9111111111111105,126.0,0.0,16.17,19.04,19.04,24.0,19.9325,78.05541666666666,0.9848611111111111,16.134999999999998
2014-03-24,25.22,16.38,96.9,50.9,1.393,3.5805555555555557,72.0,0.0,18.06,18.57,18.57,24.0,21.512083333333333,86.16208333333333,1.2419791666666666,23.46166666666667
2014-03-25,27.84,17.74,99.8,57.86,2.026,6.6000000000000005,86.0,0.686,19.31,19.86,19.86,24.0,22.06625,86.91708333333334,0.9884027777777779,5.582916666666667
2014-03-26,27.32,18.6,100.0,58.64,0.482,4.05,283.0,5.944,18.85,18.85,18.85,24.0,21.585416666666664,90.93416666666667,0.7607175925925925,6.6745833333333335
2014-03-27,28.93,16.67,100.0,61.97,0.577,3.7805555555555554,83.0,0.229,21.27,21.32,21.32,24.0,23.142916666666665,91.78750000000001,0.9170601851851852,20.09875
2014-03-28,29.1,19.38,100.0,67.31,1.7349999999999999,5.530555555555556,88.0,2.997,19.46,19.46,19.46,24.0,23.170833333333334,89.6725,0.9650810185185185,1.9295833333333334
2014-03-29,29.11,19.02,100.0,65.14,0.167,4.8500000000000005,74.0,0.229,19.8,19.8,19.8,24.0,23.868333333333336,88.20041666666667,1.4482291666666667,1.5616666666666668
2014-03-30,30.37,18.92,100.0,59.55,0.135,5.719444444444444,69.0,0.0,22.6,22.99,22.99,24.0,24.253333333333334,94.41333333333334,0.7576041666666667,0.0
2014-03-31,28.18,22.03,100.0,76.7,0.0,4.199999999999999,52.0,2.743,22.48,22.48,22.48,24.0,23.962083333333336,95.37083333333334,0.7934259259259259,0.0
2014-04-01,29.0,21.89,100.0,76.59,0.0,3.711111111111111,21.0,5.486,23.22,23.22,23.22,24.0,25.169583333333335,91.50583333333333,1.1859259259259258,0.0
2014-04-02,30.63,21.87,100.0,67.76,0.0,5.411111111111111,87.0,16.38,21.96,21.96,21.96,24.0,22.702916666666667,91.13916666666667,1.2980439814814815,0.0
2014-04-03,26.02,20.82,100.0,66.87,0.0,6.85,237.0,8.23,20.63,21.59,21.59,24.0,22.809583333333332,93.1875,1.4249189814814816,0.0
2014-04-04,26.44,20.99,100.0,79.9,0.0,6.25,87.0,12.65,21.11,21.11,21.11,24.0,22.89125,89.61833333333334,0.9157291666666666,0.0
2014-04-05,29.52,19.06,100.0,57.1,0.0,5.511111111111111,93.0,0.0,19.72,19.72,19.72,24.0,22.830416666666668,90.31083333333333,1.0849189814814815,5.774583333333332
2014-04-06,29.48,17.81,100.0,62.92,0.499,5.45,79.0,0.229,20.92,20.92,20.92,24.0,23.502916666666668,85.76083333333334,0.9125,1.0316666666666667
