date,code,station,temp,umid,ws,wd,prec
2020-10-30 17:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,4.62673223066607,150.0,
2020-10-30 18:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,3.59856951274028,150.0,
2020-10-30 19:00:00,aeroporto,Aeroporto SBJV,19.0,72.74,3.08448815377738,150.0,
2020-10-30 20:00:00,aeroporto,Aeroporto SBJV,19.0,72.74,2.05632543585159,180.0,
2020-10-30 21:00:00,aeroporto,Aeroporto SBJV,18.0,77.45,2.05632543585159,190.0,
2020-10-30 22:00:00,aeroporto,Aeroporto SBJV,18.0,82.62,1.54224407688869,200.0,
2020-10-30 23:00:00,aeroporto,Aeroporto SBJV,18.0,77.45,2.05632543585159,230.0,
2020-10-31 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 06:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,1.02816271792579,290.0,
2020-10-31 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 08:00:00,aeroporto,Aeroporto SBJV,19.0,77.6,1.02816271792579,220.0,
2020-10-31 09:00:00,aeroporto,Aeroporto SBJV,20.0,72.92,1.02816271792579,240.0,
2020-10-31 10:00:00,aeroporto,Aeroporto SBJV,21.0,68.55,3.59856951274028,120.0,
2020-10-31 11:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,5.14081358962897,130.0,
2020-10-31 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 13:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,4.62673223066607,130.0,
2020-10-31 14:00:00,aeroporto,Aeroporto SBJV,22.0,60.44,4.62673223066607,130.0,
2020-10-31 15:00:00,aeroporto,Aeroporto SBJV,22.0,56.63,4.62673223066607,140.0,
2020-10-31 16:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 17:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,6.68305766651766,120.0,
2020-10-31 18:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,4.62673223066607,140.0,
2020-10-31 19:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,3.08448815377738,150.0,
2020-10-31 20:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,2.05632543585159,220.0,
2020-10-31 21:00:00,aeroporto,Aeroporto SBJV,17.0,93.83,0.514081358962897,210.0,
2020-10-31 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-10-31 23:00:00,aeroporto,Aeroporto SBJV,17.0,93.83,1.02816271792579,220.0,
2020-11-01 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 06:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,0.514081358962897,270.0,
2020-11-01 07:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,1.54224407688869,210.0,
2020-11-01 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 09:00:00,aeroporto,Aeroporto SBJV,17.0,88.0,2.05632543585159,200.0,
2020-11-01 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 11:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,190.0,
2020-11-01 12:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,1.02816271792579,90.0,
2020-11-01 13:00:00,aeroporto,Aeroporto SBJV,20.0,64.04,5.14081358962897,150.0,
2020-11-01 14:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 15:00:00,aeroporto,Aeroporto SBJV,20.0,64.04,2.05632543585159,190.0,
2020-11-01 16:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,3.59856951274028,300.0,
2020-11-01 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 18:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,1.54224407688869,310.0,
2020-11-01 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-01 20:00:00,aeroporto,Aeroporto SBJV,18.0,88.09,2.05632543585159,360.0,
2020-11-01 21:00:00,aeroporto,Aeroporto SBJV,16.0,93.79,1.54224407688869,320.0,
2020-11-01 22:00:00,aeroporto,Aeroporto SBJV,16.0,93.79,1.54224407688869,350.0,
2020-11-01 23:00:00,aeroporto,Aeroporto SBJV,15.0,100.0,1.54224407688869,320.0,
2020-11-02 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 06:00:00,aeroporto,Aeroporto SBJV,15.0,100.0,1.02816271792579,250.0,
2020-11-02 07:00:00,aeroporto,Aeroporto SBJV,16.0,93.79,2.05632543585159,280.0,
2020-11-02 08:00:00,aeroporto,Aeroporto SBJV,17.0,82.5,0.0,0.0,
2020-11-02 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 10:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,2.57040679481448,180.0,
2020-11-02 11:00:00,aeroporto,Aeroporto SBJV,21.0,60.21,3.08448815377738,90.0,
2020-11-02 12:00:00,aeroporto,Aeroporto SBJV,22.0,60.44,2.57040679481448,90.0,
2020-11-02 13:00:00,aeroporto,Aeroporto SBJV,22.0,60.44,3.08448815377738,90.0,
2020-11-02 14:00:00,aeroporto,Aeroporto SBJV,23.0,56.88,4.62673223066607,120.0,
2020-11-02 15:00:00,aeroporto,Aeroporto SBJV,23.0,53.29,4.62673223066607,120.0,
2020-11-02 16:00:00,aeroporto,Aeroporto SBJV,23.0,56.88,5.65489494859186,120.0,
2020-11-02 17:00:00,aeroporto,Aeroporto SBJV,22.0,60.44,3.59856951274028,90.0,
2020-11-02 18:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,3.59856951274028,90.0,
2020-11-02 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 20:00:00,aeroporto,Aeroporto SBJV,15.0,93.74,0.0,0.0,
2020-11-02 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-02 22:00:00,aeroporto,Aeroporto SBJV,15.0,93.74,1.02816271792579,330.0,
2020-11-02 23:00:00,aeroporto,Aeroporto SBJV,14.0,100.0,0.514081358962897,360.0,
2020-11-03 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 06:00:00,aeroporto,Aeroporto SBJV,13.0,100.0,0.514081358962897,310.0,
2020-11-03 07:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,1.02816271792579,350.0,
2020-11-03 08:00:00,aeroporto,Aeroporto SBJV,20.0,77.75,0.514081358962897,50.0,
2020-11-03 09:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,1.54224407688869,340.0,
2020-11-03 10:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,1.02816271792579,240.0,
2020-11-03 11:00:00,aeroporto,Aeroporto SBJV,23.0,60.67,1.02816271792579,280.0,
2020-11-03 12:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,4.11265087170317,120.0,
2020-11-03 13:00:00,aeroporto,Aeroporto SBJV,25.0,53.8,5.65489494859186,130.0,
2020-11-03 14:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,5.14081358962897,130.0,
2020-11-03 15:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,4.11265087170317,100.0,
2020-11-03 16:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,3.08448815377738,80.0,
2020-11-03 17:00:00,aeroporto,Aeroporto SBJV,22.0,60.44,2.05632543585159,100.0,
2020-11-03 18:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,2.57040679481448,80.0,
2020-11-03 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-03 20:00:00,aeroporto,Aeroporto SBJV,20.0,72.92,3.08448815377738,130.0,
2020-11-03 21:00:00,aeroporto,Aeroporto SBJV,18.0,88.09,5.14081358962897,160.0,
2020-11-03 22:00:00,aeroporto,Aeroporto SBJV,17.0,88.0,2.57040679481448,200.0,
2020-11-03 23:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,2.57040679481448,310.0,
2020-11-04 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 06:00:00,aeroporto,Aeroporto SBJV,15.0,100.0,0.0,0.0,
2020-11-04 07:00:00,aeroporto,Aeroporto SBJV,17.0,93.83,1.54224407688869,190.0,
2020-11-04 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 09:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,3.59856951274028,180.0,
2020-11-04 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 11:00:00,aeroporto,Aeroporto SBJV,20.0,64.04,3.59856951274028,150.0,
2020-11-04 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-04 13:00:00,aeroporto,Aeroporto SBJV,21.0,64.26,2.57040679481448,120.0,
2020-11-04 14:00:00,aeroporto,Aeroporto SBJV,21.0,60.21,3.59856951274028,120.0,
2020-11-04 15:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,5.65489494859186,110.0,
2020-11-04 16:00:00,aeroporto,Aeroporto SBJV,19.0,68.15,7.19713902548055,140.0,
2020-11-04 17:00:00,aeroporto,Aeroporto SBJV,19.0,68.15,7.19713902548055,150.0,
2020-11-04 18:00:00,aeroporto,Aeroporto SBJV,19.0,68.15,5.65489494859186,130.0,
2020-11-04 19:00:00,aeroporto,Aeroporto SBJV,19.0,63.82,5.65489494859186,150.0,
2020-11-04 20:00:00,aeroporto,Aeroporto SBJV,19.0,63.82,4.62673223066607,150.0,
2020-11-04 21:00:00,aeroporto,Aeroporto SBJV,19.0,59.74,4.62673223066607,140.0,
2020-11-04 22:00:00,aeroporto,Aeroporto SBJV,18.0,63.6,2.57040679481448,150.0,
2020-11-04 23:00:00,aeroporto,Aeroporto SBJV,17.0,67.75,2.05632543585159,190.0,
2020-11-05 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 06:00:00,aeroporto,Aeroporto SBJV,12.0,93.6,0.514081358962897,300.0,
2020-11-05 07:00:00,aeroporto,Aeroporto SBJV,16.0,82.37,1.54224407688869,320.0,
2020-11-05 08:00:00,aeroporto,Aeroporto SBJV,18.0,63.6,2.05632543585159,330.0,
2020-11-05 09:00:00,aeroporto,Aeroporto SBJV,20.0,45.88,1.02816271792579,200.0,
2020-11-05 10:00:00,aeroporto,Aeroporto SBJV,21.0,49.37,2.57040679481448,290.0,
2020-11-05 11:00:00,aeroporto,Aeroporto SBJV,23.0,46.71,3.08448815377738,70.0,
2020-11-05 12:00:00,aeroporto,Aeroporto SBJV,22.0,49.64,4.62673223066607,130.0,
2020-11-05 13:00:00,aeroporto,Aeroporto SBJV,24.0,50.17,5.14081358962897,120.0,
2020-11-05 14:00:00,aeroporto,Aeroporto SBJV,25.0,50.43,4.11265087170317,110.0,
2020-11-05 15:00:00,aeroporto,Aeroporto SBJV,25.0,50.43,4.11265087170317,60.0,
2020-11-05 16:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 17:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,3.08448815377738,30.0,
2020-11-05 18:00:00,aeroporto,Aeroporto SBJV,21.0,68.55,7.19713902548055,120.0,
2020-11-05 19:00:00,aeroporto,Aeroporto SBJV,20.0,68.35,5.14081358962897,130.0,
2020-11-05 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-05 21:00:00,aeroporto,Aeroporto SBJV,19.0,72.74,3.08448815377738,150.0,
2020-11-05 22:00:00,aeroporto,Aeroporto SBJV,19.0,72.74,4.11265087170317,160.0,
2020-11-05 23:00:00,aeroporto,Aeroporto SBJV,18.0,72.56,2.57040679481448,160.0,
2020-11-06 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 06:00:00,aeroporto,Aeroporto SBJV,14.0,93.69,0.514081358962897,350.0,
2020-11-06 07:00:00,aeroporto,Aeroporto SBJV,16.0,82.37,1.02816271792579,310.0,
2020-11-06 08:00:00,aeroporto,Aeroporto SBJV,19.0,63.82,1.54224407688869,290.0,
2020-11-06 09:00:00,aeroporto,Aeroporto SBJV,21.0,56.38,2.57040679481448,160.0,
2020-11-06 10:00:00,aeroporto,Aeroporto SBJV,21.0,52.77,1.54224407688869,220.0,
2020-11-06 11:00:00,aeroporto,Aeroporto SBJV,22.0,49.64,2.05632543585159,220.0,
2020-11-06 12:00:00,aeroporto,Aeroporto SBJV,22.0,56.63,1.54224407688869,330.0,
2020-11-06 13:00:00,aeroporto,Aeroporto SBJV,24.0,50.17,2.05632543585159,90.0,
2020-11-06 14:00:00,aeroporto,Aeroporto SBJV,25.0,47.25,4.62673223066607,120.0,
2020-11-06 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 16:00:00,aeroporto,Aeroporto SBJV,24.0,50.17,5.14081358962897,120.0,
2020-11-06 17:00:00,aeroporto,Aeroporto SBJV,24.0,50.17,4.62673223066607,120.0,
2020-11-06 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 19:00:00,aeroporto,Aeroporto SBJV,19.0,68.15,1.54224407688869,120.0,
2020-11-06 20:00:00,aeroporto,Aeroporto SBJV,16.0,82.37,1.02816271792579,130.0,
2020-11-06 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-06 22:00:00,aeroporto,Aeroporto SBJV,14.0,93.69,0.0,0.0,
2020-11-06 23:00:00,aeroporto,Aeroporto SBJV,14.0,93.69,1.54224407688869,320.0,
2020-11-07 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 06:00:00,aeroporto,Aeroporto SBJV,13.0,100.0,1.54224407688869,320.0,
2020-11-07 07:00:00,aeroporto,Aeroporto SBJV,16.0,87.92,1.54224407688869,340.0,
2020-11-07 08:00:00,aeroporto,Aeroporto SBJV,20.0,72.92,0.514081358962897,340.0,
2020-11-07 09:00:00,aeroporto,Aeroporto SBJV,23.0,60.67,0.514081358962897,90.0,
2020-11-07 10:00:00,aeroporto,Aeroporto SBJV,23.0,64.69,2.57040679481448,120.0,
2020-11-07 11:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,2.57040679481448,120.0,
2020-11-07 12:00:00,aeroporto,Aeroporto SBJV,25.0,57.36,4.62673223066607,130.0,
2020-11-07 13:00:00,aeroporto,Aeroporto SBJV,26.0,54.05,5.65489494859186,110.0,
2020-11-07 14:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-07 15:00:00,aeroporto,Aeroporto SBJV,26.0,54.05,5.65489494859186,120.0,
2020-11-07 16:00:00,aeroporto,Aeroporto SBJV,26.0,57.6,5.65489494859186,120.0,
2020-11-07 17:00:00,aeroporto,Aeroporto SBJV,25.0,61.13,4.62673223066607,60.0,
2020-11-07 18:00:00,aeroporto,Aeroporto SBJV,23.0,64.69,3.08448815377738,60.0,
2020-11-07 19:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,1.54224407688869,40.0,
2020-11-07 20:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,280.0,
2020-11-07 21:00:00,aeroporto,Aeroporto SBJV,17.0,93.83,1.02816271792579,280.0,
2020-11-07 22:00:00,aeroporto,Aeroporto SBJV,17.0,93.83,0.0,0.0,
2020-11-07 23:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,0.0,0.0,
2020-11-08 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 06:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,0.514081358962897,340.0,
2020-11-08 07:00:00,aeroporto,Aeroporto SBJV,21.0,88.34,0.0,0.0,
2020-11-08 08:00:00,aeroporto,Aeroporto SBJV,22.0,83.09,1.02816271792579,310.0,
2020-11-08 09:00:00,aeroporto,Aeroporto SBJV,24.0,73.61,3.08448815377738,330.0,
2020-11-08 10:00:00,aeroporto,Aeroporto SBJV,25.0,65.12,3.08448815377738,70.0,
2020-11-08 11:00:00,aeroporto,Aeroporto SBJV,26.0,61.36,5.14081358962897,130.0,
2020-11-08 12:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,3.59856951274028,100.0,
2020-11-08 13:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,6.16897630755476,120.0,
2020-11-08 14:00:00,aeroporto,Aeroporto SBJV,27.0,57.84,4.11265087170317,70.0,
2020-11-08 15:00:00,aeroporto,Aeroporto SBJV,27.0,57.84,3.59856951274028,70.0,
2020-11-08 16:00:00,aeroporto,Aeroporto SBJV,26.0,61.36,3.59856951274028,70.0,
2020-11-08 17:00:00,aeroporto,Aeroporto SBJV,25.0,61.13,3.59856951274028,70.0,
2020-11-08 18:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,3.08448815377738,60.0,
2020-11-08 19:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,2.05632543585159,60.0,
2020-11-08 20:00:00,aeroporto,Aeroporto SBJV,22.0,78.04,1.02816271792579,110.0,
2020-11-08 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-08 22:00:00,aeroporto,Aeroporto SBJV,22.0,78.04,1.02816271792579,70.0,
2020-11-08 23:00:00,aeroporto,Aeroporto SBJV,21.0,88.34,0.514081358962897,310.0,
2020-11-09 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,2.05632543585159,300.0,
2020-11-09 07:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,2.57040679481448,280.0,
2020-11-09 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 09:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,230.0,
2020-11-09 10:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.05632543585159,230.0,
2020-11-09 11:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,220.0,
2020-11-09 12:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,2.05632543585159,150.0,
2020-11-09 13:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,2.57040679481448,90.0,
2020-11-09 14:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,3.08448815377738,150.0,
2020-11-09 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 16:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.57040679481448,110.0,
2020-11-09 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-09 18:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.05632543585159,110.0,
2020-11-09 19:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,270.0,
2020-11-09 20:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,2.05632543585159,320.0,
2020-11-09 21:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,1.54224407688869,330.0,
2020-11-09 22:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.514081358962897,330.0,
2020-11-09 23:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.0,0.0,
2020-11-10 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.514081358962897,170.0,
2020-11-10 07:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,1.02816271792579,300.0,
2020-11-10 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 09:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,340.0,
2020-11-10 10:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.02816271792579,320.0,
2020-11-10 11:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.05632543585159,100.0,
2020-11-10 12:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,2.05632543585159,120.0,
2020-11-10 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 14:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,4.11265087170317,90.0,
2020-11-10 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 16:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,3.08448815377738,80.0,
2020-11-10 17:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,2.57040679481448,110.0,
2020-11-10 18:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,2.05632543585159,110.0,
2020-11-10 19:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.57040679481448,90.0,
2020-11-10 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 21:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.514081358962897,10.0,
2020-11-10 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-10 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,30.0,
2020-11-11 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 06:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.514081358962897,210.0,
2020-11-11 07:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.54224407688869,220.0,
2020-11-11 08:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,1.02816271792579,200.0,
2020-11-11 09:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,1.02816271792579,250.0,
2020-11-11 10:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.02816271792579,190.0,
2020-11-11 11:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.54224407688869,250.0,
2020-11-11 12:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.05632543585159,190.0,
2020-11-11 13:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,3.08448815377738,130.0,
2020-11-11 14:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,140.0,
2020-11-11 15:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,3.08448815377738,320.0,
2020-11-11 16:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,3.08448815377738,360.0,
2020-11-11 17:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,60.0,
2020-11-11 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 19:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,120.0,
2020-11-11 20:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.0,0.0,
2020-11-11 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-11 22:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,2.05632543585159,280.0,
2020-11-11 23:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,1.02816271792579,350.0,
2020-11-12 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-12 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.514081358962897,200.0,
2020-11-12 07:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,330.0,
2020-11-12 08:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,310.0,
2020-11-12 09:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.514081358962897,260.0,
2020-11-12 10:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,130.0,
2020-11-12 11:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,2.05632543585159,160.0,
2020-11-12 12:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,2.57040679481448,100.0,
2020-11-12 13:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,4.62673223066607,130.0,
