station,kind,date,raw_prec,reason
ceasa,hourly,2026-03-31 08:00:00,254.0,inch_code
ceasa,hourly,2026-03-31 13:00:00,254.0,inch_code
ceasa,hourly,2026-03-31 17:00:00,254.0,inch_code
ceasa,hourly,2026-03-31 22:00:00,254.0,inch_code
ceasa,hourly,2026-04-03 15:00:00,254.0,inch_code
ceasa,hourly,2026-04-05 03:00:00,254.0,inch_code
ceasa,hourly,2026-04-06 11:00:00,254.0,inch_code
ceasa,hourly,2026-04-06 20:00:00,254.0,inch_code
ceasa,hourly,2026-04-07 00:00:00,254.0,inch_code
ceasa,hourly,2026-04-08 01:00:00,254.0,inch_code
ceasa,hourly,2026-04-10 22:00:00,254.0,inch_code
ceasa,hourly,2026-04-10 23:00:00,254.0,inch_code
ceasa,hourly,2026-04-11 03:00:00,254.0,inch_code
ceasa,hourly,2026-04-12 13:00:00,254.0,inch_code
ceasa,hourly,2026-04-15 23:00:00,254.0,inch_code
divobras,daily,2011-12-26,487.1,ceiling
divobras,daily,2012-01-23,228.6,inch_code
divobras,daily,2012-05-06,477.0,ceiling
divobras,daily,2013-02-07,466.6,ceiling
divobras,daily,2013-12-16,228.6,inch_code
divobras,daily,2015-11-07,465.7,ceiling
divobras,hourly,2011-09-20 23:00:00,230.0,ceiling
divobras,hourly,2011-10-13 05:00:00,233.6,ceiling
divobras,hourly,2011-11-12 00:00:00,228.6,inch_code
divobras,hourly,2011-11-14 08:00:00,229.7,ceiling
divobras,hourly,2011-11-14 16:00:00,232.3,ceiling
divobras,hourly,2011-12-25 18:00:00,457.9,ceiling
divobras,hourly,2012-01-01 01:00:00,237.7,ceiling
divobras,hourly,2012-01-09 03:00:00,229.7,ceiling
divobras,hourly,2012-01-14 20:00:00,232.3,ceiling
divobras,hourly,2012-01-22 22:00:00,228.6,inch_code
divobras,hourly,2012-02-28 14:00:00,234.6,ceiling
divobras,hourly,2012-04-01 10:00:00,228.6,inch_code
divobras,hourly,2012-04-01 14:00:00,229.1,ceiling
divobras,hourly,2012-04-26 07:00:00,466.1,ceiling
divobras,hourly,2012-04-26 10:00:00,238.7,ceiling
divobras,hourly,2012-05-05 06:00:00,233.3,ceiling
divobras,hourly,2012-05-05 10:00:00,237.7,ceiling
divobras,hourly,2012-06-04 06:00:00,240.4,ceiling
divobras,hourly,2012-07-30 03:00:00,235.0,ceiling
divobras,hourly,2012-07-30 10:00:00,230.2,ceiling
divobras,hourly,2012-10-12 09:00:00,230.4,ceiling
divobras,hourly,2012-11-09 22:00:00,235.5,ceiling
divobras,hourly,2012-11-15 18:00:00,229.1,ceiling
divobras,hourly,2013-02-06 06:00:00,230.0,ceiling
divobras,hourly,2013-02-06 07:00:00,230.2,ceiling
divobras,hourly,2013-03-30 12:00:00,229.3,ceiling
divobras,hourly,2013-05-24 01:00:00,233.6,ceiling
divobras,hourly,2013-06-21 13:00:00,240.9,ceiling
