date,gauge,rain_mm
2021-10-16,estradageral,14.4
2021-10-17,estradageral,22.98
2021-10-18,estradageral,25.290000000000003
2021-10-19,estradageral,34.480000000000004
2021-10-20,estradageral,11.99
2021-10-21,estradageral,4.800000000000001
2021-10-22,estradageral,0.0
2021-10-23,estradageral,2.39
2021-10-24,estradageral,2.2
2021-10-25,estradageral,0.0
2021-10-26,estradageral,0.0
2021-10-27,estradageral,0.4
2021-10-28,estradageral,14.3
2021-10-29,estradageral,6.58
2021-10-30,estradageral,16.6
2021-10-31,estradageral,23.130000000000003
2021-11-01,estradageral,55.56
2021-11-02,estradageral,36.9
2021-11-03,estradageral,14.200000000000001
2021-11-04,estradageral,11.0
2021-11-05,estradageral,5.0
2021-11-06,estradageral,0.2
2021-11-07,estradageral,4.6000000000000005
2021-11-08,estradageral,2.8000000000000003
2021-11-09,estradageral,16.330000000000002
2021-11-10,estradageral,6.0
2021-11-11,estradageral,9.200000000000001
2021-11-12,estradageral,8.0
2021-11-13,estradageral,35.92
2021-11-14,estradageral,4.6000000000000005
2021-11-15,estradageral,0.0
2021-11-16,estradageral,0.0
2021-11-17,estradageral,0.0
2021-11-18,estradageral,12.18
2021-11-19,estradageral,10.8
2021-11-20,estradageral,15.440000000000001
2021-11-21,estradageral,21.23
2021-11-22,estradageral,0.0
2021-11-23,estradageral,1.0
2021-11-24,estradageral,3.2
2021-11-25,estradageral,0.4
2021-11-26,estradageral,1.6
2021-11-27,estradageral,1.8
2021-11-28,estradageral,0.4
2021-11-29,estradageral,0.0
2021-11-30,estradageral,0.0
2021-12-01,estradageral,4.53
2021-12-02,estradageral,12.200000000000001
2021-12-03,estradageral,9.200000000000001
2021-12-04,estradageral,4.800000000000001
2021-12-05,estradageral,6.2
2021-12-06,estradageral,7.2
2021-12-07,estradageral,14.190000000000001
2021-12-08,estradageral,35.57
2021-12-09,estradageral,6.19
2021-12-10,estradageral,0.2
2021-12-11,estradageral,0.2
2021-12-12,estradageral,0.2
2021-12-13,estradageral,0.2
2021-12-14,estradageral,16.44
2021-12-15,estradageral,15.38
2021-12-16,estradageral,4.6000000000000005
2021-12-17,estradageral,2.0
2021-12-18,estradageral,2.8000000000000003
2021-12-19,estradageral,7.800000000000001
2021-12-20,estradageral,10.200000000000001
2021-12-21,estradageral,9.200000000000001
2021-12-22,estradageral,5.2
2021-12-23,estradageral,5.800000000000001
2021-12-24,estradageral,4.4
2021-12-25,estradageral,0.0
2021-12-26,estradageral,12.97
2021-12-27,estradageral,14.270000000000001
2021-12-28,estradageral,0.0
2021-12-29,estradageral,2.37
2021-12-30,estradageral,15.22
2021-12-31,estradageral,2.6
2022-01-01,estradageral,1.8
2022-01-02,estradageral,1.4000000000000001
2022-01-03,estradageral,0.0
2022-01-04,estradageral,1.6
2022-01-05,estradageral,1.6
2022-01-06,estradageral,2.4000000000000004
2022-01-07,estradageral,3.2
2022-01-08,estradageral,3.8000000000000003
2022-01-09,estradageral,14.84
2022-01-10,estradageral,34.83
2022-01-11,estradageral,27.700000000000003
2022-01-12,estradageral,5.800000000000001
2022-01-13,estradageral,1.6
2022-01-14,estradageral,1.4000000000000001
2022-01-15,estradageral,2.0
2022-01-16,estradageral,3.2
2022-01-17,estradageral,2.0
2022-01-18,estradageral,1.8
2022-01-19,estradageral,0.4
2022-01-20,estradageral,0.0
2022-01-21,estradageral,0.0
2022-01-22,estradageral,0.0
2022-01-23,estradageral,0.0
2022-01-24,estradageral,0.0
2022-01-25,estradageral,0.0
2022-01-26,estradageral,0.0
2022-01-27,estradageral,12.63
2022-01-28,estradageral,16.17
2022-01-29,estradageral,25.67
2022-01-30,estradageral,13.600000000000001
2022-01-31,estradageral,4.0
2022-02-01,estradageral,4.4
2022-02-02,estradageral,6.4
2022-02-03,estradageral,4.6000000000000005
2022-02-04,estradageral,3.8000000000000003
2022-02-05,estradageral,2.4000000000000004
2022-02-06,estradageral,2.6
2022-02-07,estradageral,2.6
2022-02-08,estradageral,2.2
2022-02-09,estradageral,1.4000000000000001
2022-02-10,estradageral,0.0
2022-02-11,estradageral,0.0
2022-02-12,estradageral,0.0
2022-02-13,estradageral,0.0
2022-02-14,estradageral,14.209999999999999
2022-02-15,estradageral,1.19
2022-02-16,estradageral,0.0
2022-02-17,estradageral,17.13
2022-02-18,estradageral,0.6000000000000001
2022-02-19,estradageral,0.0
2022-02-20,estradageral,0.0
2022-02-21,estradageral,0.99
2022-02-22,estradageral,0.4
2022-02-23,estradageral,8.7
2022-02-24,estradageral,19.29
2022-02-25,estradageral,1.19
2022-02-26,estradageral,0.0
2022-02-27,estradageral,0.0
2022-02-28,estradageral,0.0
2022-03-01,estradageral,3.4000000000000004
2022-03-02,estradageral,32.11
2022-03-03,estradageral,8.09
2022-03-04,estradageral,0.2
2022-03-05,estradageral,0.0
2022-03-06,estradageral,0.0
2022-03-07,estradageral,5.52
2022-03-08,estradageral,0.6000000000000001
2022-03-09,estradageral,0.6000000000000001
2022-03-10,estradageral,7.45
2022-03-11,estradageral,37.400000000000006
2022-03-12,estradageral,27.81
2022-03-13,estradageral,19.19
2022-03-14,estradageral,6.5600000000000005
2022-03-15,estradageral,36.61
2022-03-16,estradageral,1.59
2022-03-17,estradageral,0.0
2022-03-18,estradageral,39.089999999999996
2022-03-19,estradageral,37.019999999999996
2022-03-20,estradageral,0.2
2022-03-21,estradageral,61.01
2022-03-22,estradageral,24.59
2022-03-23,estradageral,0.8
2022-03-24,estradageral,21.66
2022-03-25,estradageral,0.8
2022-03-26,estradageral,0.2
2022-03-27,estradageral,0.2
2022-03-28,estradageral,1.3900000000000001
2022-03-29,estradageral,1.5899999999999999
2022-03-30,estradageral,4.75
2022-03-31,estradageral,22.26
2022-04-01,estradageral,16.41
2022-04-02,estradageral,9.13
2022-04-03,estradageral,3.39
2022-04-04,estradageral,7.1
2022-04-05,estradageral,0.0
2022-04-06,estradageral,7.53
2022-04-07,estradageral,16.95
2022-04-08,estradageral,9.68
2022-04-09,estradageral,2.17
2022-04-12,estradageral,9.87
2022-04-13,estradageral,0.0
2022-04-14,estradageral,48.76
2022-04-15,estradageral,0.2
2022-04-16,estradageral,0.0
2022-04-17,estradageral,0.0
2022-04-18,estradageral,9.68
2022-04-19,estradageral,0.2
2022-04-20,estradageral,0.0
2022-04-21,estradageral,0.0
2022-04-22,estradageral,0.4
2022-04-23,estradageral,20.080000000000002
2022-04-24,estradageral,0.8
2022-04-25,estradageral,0.0
2022-04-26,estradageral,0.0
2022-04-27,estradageral,0.0
2022-04-28,estradageral,0.0
2022-04-29,estradageral,2.7800000000000002
2022-04-30,estradageral,0.2
2022-05-01,estradageral,0.4
2022-05-02,estradageral,16.86
2022-05-03,estradageral,77.0
2022-05-04,estradageral,82.22
2022-05-05,estradageral,3.9299999999999997
2022-05-06,estradageral,0.0
2022-05-07,estradageral,0.0
2022-05-08,estradageral,0.0
2022-05-09,estradageral,2.0
2022-05-10,estradageral,1.19
2022-05-11,estradageral,3.93
2022-05-12,estradageral,0.0
2022-05-13,estradageral,0.0
2022-05-14,estradageral,0.0
2022-05-15,estradageral,0.0
2022-05-16,estradageral,0.0
2022-05-17,estradageral,0.0
2022-05-18,estradageral,0.2
2022-05-19,estradageral,0.0
2022-05-20,estradageral,0.0
2022-05-21,estradageral,0.0
2022-05-22,estradageral,0.0
2022-05-23,estradageral,0.0
2022-05-24,estradageral,0.0
2022-05-25,estradageral,0.0
2022-05-26,estradageral,0.0
2022-05-27,estradageral,0.0
2022-05-28,estradageral,0.0
2022-05-29,estradageral,23.27
2022-05-30,estradageral,32.6
2022-05-31,estradageral,17.060000000000002
2022-06-01,estradageral,18.21
2022-06-02,estradageral,42.92
2022-06-03,estradageral,12.8
2022-06-04,estradageral,0.0
2022-06-05,estradageral,2.8000000000000003
2022-06-06,estradageral,7.49
2022-06-07,estradageral,25.3
2022-06-08,estradageral,15.31
2022-06-09,estradageral,8.69
2022-06-10,estradageral,1.6
2022-06-11,estradageral,0.0
2022-06-12,estradageral,0.0
2022-06-13,estradageral,0.0
2022-06-14,estradageral,0.0
2022-06-15,estradageral,0.0
2022-06-16,estradageral,0.0
2022-06-17,estradageral,0.79
2022-07-13,estradageral,20.290000000000003
2022-07-14,estradageral,9.0
2022-07-15,estradageral,3.4000000000000004
2022-07-16,estradageral,1.4000000000000001
2022-07-18,estradageral,6.75
2022-08-06,estradageral,17.18
2022-08-07,estradageral,32.42
2022-08-08,estradageral,19.200000000000003
2022-08-09,estradageral,24.310000000000002
2022-08-10,estradageral,41.870000000000005
2022-08-11,estradageral,35.800000000000004
2022-08-12,estradageral,21.59
2022-08-13,estradageral,14.8
2022-08-14,estradageral,11.4
2022-08-15,estradageral,1.2000000000000002
2022-08-16,estradageral,2.6
2022-08-17,estradageral,3.0
2022-08-18,estradageral,12.190000000000001
2022-08-19,estradageral,28.860000000000003
2022-08-20,estradageral,2.0
2022-08-23,estradageral,0.2
2022-08-24,estradageral,0.0
2022-08-25,estradageral,0.0
2022-08-26,estradageral,0.0
2022-08-27,estradageral,0.0
2022-08-28,estradageral,2.99
2022-08-29,estradageral,5.6000000000000005
2022-08-30,estradageral,0.2
2022-09-03,estradageral,23.990000000000002
2022-09-04,estradageral,15.790000000000001
2022-09-06,estradageral,4.0
2022-09-07,estradageral,21.94
2022-09-08,estradageral,10.790000000000001
2022-09-09,estradageral,2.4000000000000004
2022-09-10,estradageral,2.2
2022-09-11,estradageral,2.2
2022-09-12,estradageral,2.6
2022-09-13,estradageral,5.2
2022-09-14,estradageral,9.600000000000001
2022-09-15,estradageral,8.200000000000001
2022-09-16,estradageral,5.2
2022-09-17,estradageral,4.2
2022-09-18,estradageral,4.800000000000001
2022-09-19,estradageral,3.4000000000000004
2022-09-20,estradageral,3.8000000000000003
2022-09-21,estradageral,3.0
2022-09-22,estradageral,2.8000000000000003
2022-09-24,estradageral,3.2
2022-09-25,estradageral,3.4000000000000004
2022-09-26,estradageral,4.800000000000001
2022-09-27,estradageral,12.8
2022-09-28,estradageral,5.6000000000000005
2022-09-29,estradageral,3.0
2022-09-30,estradageral,2.6
2022-10-01,estradageral,4.800000000000001
2022-10-02,estradageral,6.0
2022-10-03,estradageral,5.6000000000000005
2022-10-04,estradageral,5.6000000000000005
2022-10-05,estradageral,5.800000000000001
2022-10-06,estradageral,5.4
2022-10-07,estradageral,3.4000000000000004
2022-10-08,estradageral,3.0
2022-10-10,estradageral,4.0
2022-10-11,estradageral,3.0
2022-10-14,estradageral,4.0
2022-10-15,estradageral,7.2
2022-10-16,estradageral,8.200000000000001
2022-10-17,estradageral,8.200000000000001
2022-10-18,estradageral,7.0
2022-10-19,estradageral,9.8
2022-10-20,estradageral,10.8
2022-10-21,estradageral,13.200000000000001
2022-10-23,estradageral,13.0
2022-10-24,estradageral,9.8
2022-10-31,estradageral,3.4000000000000004
2022-11-08,estradageral,3.0
2022-11-09,estradageral,3.0
2022-11-10,estradageral,2.8000000000000003
2022-11-11,estradageral,2.8000000000000003
2022-11-12,estradageral,2.8000000000000003
2022-11-13,estradageral,2.6
2022-11-14,estradageral,2.6
2022-11-15,estradageral,2.0
2022-11-23,estradageral,3.5700000000000003
2022-11-25,estradageral,2.2
2022-11-26,estradageral,2.4000000000000004
2022-11-27,estradageral,3.8000000000000003
2022-11-28,estradageral,4.0
2022-11-29,estradageral,5.800000000000001
2022-11-30,estradageral,11.200000000000001
2022-12-01,estradageral,13.200000000000001
2022-12-02,estradageral,15.200000000000001
2022-12-03,estradageral,12.600000000000001
2022-12-04,estradageral,9.0
2022-12-05,estradageral,8.0
2022-12-06,estradageral,10.200000000000001
2022-12-07,estradageral,9.600000000000001
2022-12-08,estradageral,7.2
2022-12-09,estradageral,6.2
2022-12-10,estradageral,5.6000000000000005
2022-12-11,estradageral,3.4000000000000004
2022-12-12,estradageral,3.0
2022-12-13,estradageral,3.0
2022-12-14,estradageral,7.7700000000000005
2022-12-15,estradageral,9.99
2022-12-16,estradageral,3.2
2022-12-17,estradageral,2.6
2022-12-18,estradageral,5.2
2022-12-19,estradageral,2.6
2022-12-20,estradageral,2.6
2022-12-21,estradageral,2.2
2022-12-22,estradageral,2.6
2022-12-23,estradageral,2.8000000000000003
2022-12-24,estradageral,2.8000000000000003
2022-12-25,estradageral,2.8000000000000003
2022-12-26,estradageral,2.8000000000000003
2022-12-27,estradageral,2.6
2022-12-28,estradageral,2.8000000000000003
2022-12-29,estradageral,2.8000000000000003
2022-12-30,estradageral,2.8000000000000003
2022-12-31,estradageral,2.8000000000000003
2023-01-01,estradageral,2.6
2023-01-02,estradageral,2.8000000000000003
2023-01-03,estradageral,2.6
2023-01-04,estradageral,2.4000000000000004
2023-01-05,estradageral,2.6
2023-01-06,estradageral,2.6
2023-01-07,estradageral,2.4000000000000004
2023-01-08,estradageral,2.4000000000000004
2023-01-09,estradageral,2.6
2023-01-14,estradageral,2.4000000000000004
2023-01-15,estradageral,2.6
2023-01-16,estradageral,2.8000000000000003
2023-01-17,estradageral,3.0
2023-01-18,estradageral,3.0
2023-01-19,estradageral,3.0
2023-01-20,estradageral,3.0
2023-01-21,estradageral,3.0
2023-01-22,estradageral,2.8000000000000003
2023-01-23,estradageral,2.8000000000000003
2023-01-24,estradageral,2.6
2023-01-26,estradageral,2.6
2023-01-28,estradageral,2.2
2023-01-29,estradageral,2.0
2023-01-30,estradageral,2.2
2023-01-31,estradageral,2.0
2023-02-01,estradageral,2.0
2023-02-02,estradageral,2.2
2023-02-03,estradageral,2.2
2023-02-04,estradageral,2.0
2023-02-05,estradageral,2.2
2023-02-07,estradageral,1.6
2023-02-09,estradageral,1.4000000000000001
2023-02-10,estradageral,1.2000000000000002
2023-02-11,estradageral,1.4000000000000001
2023-02-13,estradageral,3.5900000000000003
2023-02-14,estradageral,12.530000000000001
2023-02-15,estradageral,10.9
2023-02-16,estradageral,49.37
2023-02-17,estradageral,1.6
2023-02-18,estradageral,58.35
2023-02-19,estradageral,18.55
2023-02-20,estradageral,6.2
2023-02-21,estradageral,14.88
2023-02-22,estradageral,29.240000000000002
2023-02-23,estradageral,17.41
2023-02-24,estradageral,4.7700000000000005
2023-02-25,estradageral,0.2
2023-02-26,estradageral,7.930000000000001
2023-02-27,estradageral,5.2
2023-02-28,estradageral,4.35
2023-03-01,estradageral,5.140000000000001
2023-03-02,estradageral,5.91
2023-03-03,estradageral,18.92
2023-03-04,estradageral,8.8
2023-03-05,estradageral,6.0
2023-03-06,estradageral,13.200000000000001
2023-03-07,estradageral,29.64
2023-03-08,estradageral,21.8
2023-03-09,estradageral,5.6000000000000005
2023-03-10,estradageral,4.800000000000001
2023-03-11,estradageral,1.2000000000000002
2023-03-12,estradageral,6.0
2023-03-13,estradageral,18.2
2023-03-14,estradageral,18.2
2023-03-15,estradageral,14.4
2023-03-16,estradageral,18.8
2023-03-17,estradageral,26.8
2023-03-18,estradageral,20.6
2023-03-19,estradageral,1.8
2023-03-24,estradageral,3.3600000000000003
2023-03-27,estradageral,2.77
2023-03-28,estradageral,10.66
2023-04-06,estradageral,15.450000000000001
2023-04-07,estradageral,17.8
2023-04-08,estradageral,16.2
2023-04-09,estradageral,12.4
2023-04-10,estradageral,17.75
2023-04-11,estradageral,4.0
2023-04-14,estradageral,10.770000000000001
2023-04-15,estradageral,20.580000000000002
2023-04-16,estradageral,9.600000000000001
2023-04-17,estradageral,33.72
2023-04-18,estradageral,36.21
2023-04-19,estradageral,25.580000000000002
2023-04-20,estradageral,5.800000000000001
2023-04-22,estradageral,3.39
2023-04-23,estradageral,5.6000000000000005
2023-04-24,estradageral,13.370000000000001
2023-04-25,estradageral,5.4
2023-04-26,estradageral,6.0
2023-04-27,estradageral,5.6000000000000005
2023-04-28,estradageral,4.6000000000000005
2023-04-29,estradageral,3.0
2023-04-30,estradageral,1.6
2023-05-08,estradageral,1.6
2023-05-28,estradageral,11.360000000000001
2023-05-29,estradageral,8.200000000000001
2023-05-30,estradageral,3.2
2023-05-31,estradageral,2.6
2023-06-12,estradageral,12.780000000000001
2023-06-13,estradageral,8.6
2023-06-14,estradageral,7.6000000000000005
2023-06-15,estradageral,6.2
2023-06-16,estradageral,3.2
2023-06-18,estradageral,3.0
2023-06-19,estradageral,2.2
2023-06-20,estradageral,2.2
2023-06-22,estradageral,2.0
2023-06-23,estradageral,2.2
2023-06-25,estradageral,2.2
2023-07-02,estradageral,6.0
2023-07-03,estradageral,5.4
2023-07-04,estradageral,2.0
2023-07-08,estradageral,1.2000000000000002
2023-07-10,estradageral,5.6000000000000005
2023-07-11,estradageral,2.8000000000000003
2023-07-12,estradageral,22.41
2023-07-13,estradageral,13.600000000000001
2023-07-14,estradageral,9.200000000000001
2023-07-15,estradageral,4.4
2023-07-16,estradageral,4.0
2023-07-17,estradageral,6.4
2023-07-18,estradageral,7.2
2023-07-19,estradageral,6.4
2023-07-20,estradageral,6.0
2023-07-21,estradageral,8.0
2023-07-22,estradageral,12.4
2023-07-27,estradageral,3.6
2023-07-28,estradageral,1.4000000000000001
2023-07-29,estradageral,15.67
2023-08-07,estradageral,2.99
2023-08-08,estradageral,21.22
2023-08-09,estradageral,2.2
2023-08-10,estradageral,3.0
2023-08-11,estradageral,2.6
2023-08-12,estradageral,5.0
2023-08-13,estradageral,3.0
2023-08-15,estradageral,4.6000000000000005
2023-08-17,estradageral,2.0
2023-08-18,estradageral,11.8
2023-08-19,estradageral,10.600000000000001
2023-08-20,estradageral,3.2
2023-08-21,estradageral,0.0
2023-08-25,estradageral,5.6000000000000005
2023-08-26,estradageral,3.8000000000000003
2023-08-29,estradageral,2.0
2023-09-02,estradageral,3.5700000000000003
2023-09-04,estradageral,4.140000000000001
2023-09-05,estradageral,1.2000000000000002
2023-09-06,estradageral,2.21
2023-09-07,estradageral,4.180000000000001
2023-09-08,estradageral,0.4
2023-09-09,estradageral,0.0
2023-09-10,estradageral,1.0
2023-09-11,estradageral,0.2
2023-09-12,estradageral,0.2
2023-09-13,estradageral,2.75
2023-09-14,estradageral,0.2
2023-09-15,estradageral,0.6000000000000001
2023-09-16,estradageral,0.0
2023-09-17,estradageral,0.0
2023-09-18,estradageral,0.0
2023-09-19,estradageral,22.25
2023-09-20,estradageral,4.54
2023-09-21,estradageral,0.2
2023-09-22,estradageral,3.94
2023-09-23,estradageral,0.2
2023-09-24,estradageral,10.05
2023-09-25,estradageral,15.38
2023-09-26,estradageral,14.23
2023-09-27,estradageral,34.73
2023-09-28,estradageral,1.96
2023-09-29,estradageral,10.290000000000001
2023-09-30,estradageral,7.73
2023-10-01,estradageral,9.540000000000001
2023-10-02,estradageral,4.390000000000001
2023-10-03,estradageral,0.0
2023-10-04,estradageral,98.89
2023-10-05,estradageral,16.63
2023-10-06,estradageral,4.2
2023-10-07,estradageral,27.240000000000002
2023-10-08,estradageral,72.98
2023-10-09,estradageral,0.8
2023-10-10,estradageral,1.2000000000000002
2023-10-11,estradageral,0.0
2023-10-12,estradageral,98.36
2023-10-13,estradageral,14.01
2023-10-14,estradageral,5.52
2023-10-15,estradageral,1.6
2023-10-16,estradageral,31.189999999999998
2023-10-17,estradageral,4.35
2023-10-18,estradageral,2.39
2023-10-19,estradageral,9.940000000000001
2023-10-20,estradageral,10.520000000000001
2023-10-21,estradageral,1.3900000000000001
2023-10-22,estradageral,0.0
2023-10-23,estradageral,0.0
2023-10-24,estradageral,0.0
2023-10-25,estradageral,1.8
2023-10-26,estradageral,13.24
2023-10-27,estradageral,10.57
2023-10-28,estradageral,43.02
2023-10-29,estradageral,19.1
2023-10-30,estradageral,6.800000000000001
2023-10-31,estradageral,13.4
2023-11-01,estradageral,23.200000000000003
2023-11-02,estradageral,23.0
2023-11-03,estradageral,16.57
2023-11-04,estradageral,25.94
2023-11-05,estradageral,6.0
2023-11-06,estradageral,0.6000000000000001
2023-11-07,estradageral,0.4
2023-11-08,estradageral,0.4
2023-11-09,estradageral,0.2
2023-11-10,estradageral,0.4
2023-11-11,estradageral,0.4
2023-11-12,estradageral,0.4
2023-11-13,estradageral,0.2
2023-11-14,estradageral,0.4
2023-11-15,estradageral,0.4
2023-11-16,estradageral,1.4000000000000001
2023-11-17,estradageral,1.6
2023-11-18,estradageral,1.8
2023-11-19,estradageral,1.2000000000000002
2023-11-20,estradageral,1.2000000000000002
2023-11-21,estradageral,1.6
2023-11-22,estradageral,1.8
2023-11-23,estradageral,2.4000000000000004
2023-11-24,estradageral,3.2
2023-11-25,estradageral,1.6
2023-11-26,estradageral,1.4000000000000001
2023-11-27,estradageral,1.8
2023-11-28,estradageral,2.8000000000000003
2023-11-29,estradageral,6.4
2023-11-30,estradageral,11.600000000000001
2023-12-01,estradageral,5.2
2023-12-02,estradageral,6.2
2023-12-03,estradageral,6.4
2023-12-04,estradageral,2.6
2023-12-05,estradageral,2.8000000000000003
2023-12-06,estradageral,2.6
2023-12-07,estradageral,1.6
2023-12-08,estradageral,1.0
2023-12-09,estradageral,0.8
2023-12-10,estradageral,0.8
2023-12-11,estradageral,0.8
2023-12-12,estradageral,1.0
2023-12-13,estradageral,0.8
2023-12-14,estradageral,1.0
2023-12-15,estradageral,1.2000000000000002
2023-12-16,estradageral,1.2000000000000002
2023-12-17,estradageral,2.0
2023-12-18,estradageral,1.4000000000000001
2023-12-19,estradageral,5.0
2023-12-20,estradageral,2.4000000000000004
2023-12-21,estradageral,2.4000000000000004
2023-12-22,estradageral,9.14
2023-12-23,estradageral,1.0
2023-12-24,estradageral,5.71
2023-12-25,estradageral,5.91
2023-12-26,estradageral,0.0
2023-12-27,estradageral,0.0
2023-12-28,estradageral,0.0
2023-12-29,estradageral,0.0
2023-12-30,estradageral,0.0
2023-12-31,estradageral,1.0
2024-01-01,estradageral,2.7600000000000002
2024-01-02,estradageral,0.0
2024-01-03,estradageral,32.08
2024-01-04,estradageral,6.34
2024-01-05,estradageral,10.65
2024-01-06,estradageral,7.29
2024-01-07,estradageral,0.0
2024-01-08,estradageral,0.0
2024-01-09,estradageral,15.580000000000002
2024-01-10,estradageral,0.0
2024-01-11,estradageral,99.07
2024-01-12,estradageral,8.280000000000001
2024-01-13,estradageral,20.81
2024-01-14,estradageral,0.0
2024-01-15,estradageral,11.23
2024-01-16,estradageral,10.24
2024-01-17,estradageral,0.99
2024-01-18,estradageral,6.53
2024-01-19,estradageral,12.01
2024-01-20,estradageral,36.59
2024-01-21,estradageral,16.35
2024-01-22,estradageral,51.09
2024-01-23,estradageral,76.47
2024-01-24,estradageral,36.98
2024-01-25,estradageral,19.45
2024-01-26,estradageral,9.9
2024-02-03,estradageral,2.2
2024-02-04,estradageral,2.4000000000000004
2024-02-05,estradageral,2.0
2024-02-06,estradageral,1.4000000000000001
2024-02-13,estradageral,3.15
2024-02-14,estradageral,50.79
2024-02-15,estradageral,5.2
2024-02-16,estradageral,2.6
2024-02-17,estradageral,2.2
2024-02-18,estradageral,1.8
2024-02-19,estradageral,5.2
2024-02-20,estradageral,5.0
2024-02-21,estradageral,3.6
2024-02-22,estradageral,3.0
2024-02-23,estradageral,5.800000000000001
2024-02-24,estradageral,6.2
2024-02-25,estradageral,5.2
2024-02-26,estradageral,4.2
2024-02-27,estradageral,4.0
2024-02-28,estradageral,3.6
2024-02-29,estradageral,3.0
2024-03-01,estradageral,2.0
2024-03-02,estradageral,1.8
2024-03-03,estradageral,1.8
2024-03-04,estradageral,1.0
2024-03-05,estradageral,1.0
2024-03-06,estradageral,0.8
2024-03-07,estradageral,1.0
2024-03-08,estradageral,0.8
2024-03-09,estradageral,1.8
2024-03-10,estradageral,3.2
2024-03-11,estradageral,2.6
2024-03-12,estradageral,2.2
2024-03-13,estradageral,1.4000000000000001
2024-03-15,estradageral,0.6000000000000001
2024-03-17,estradageral,0.8
2024-03-18,estradageral,1.0
2024-03-23,estradageral,3.4000000000000004
2024-03-24,estradageral,5.4
2024-03-25,estradageral,14.200000000000001
2024-03-26,estradageral,17.0
2024-04-02,estradageral,0.4
2024-04-04,estradageral,0.4
2024-04-05,estradageral,0.4
2024-04-06,estradageral,0.4
2024-04-08,estradageral,0.4
2024-04-09,estradageral,3.6
2024-04-12,estradageral,0.4
2024-04-13,estradageral,0.6000000000000001
2024-04-14,estradageral,0.4
2024-04-15,estradageral,0.4
2024-04-16,estradageral,0.6000000000000001
2024-04-17,estradageral,0.4
2024-04-18,estradageral,0.4
2024-04-19,estradageral,0.4
2024-04-20,estradageral,0.4
2024-04-21,estradageral,0.2
2024-04-22,estradageral,0.4
2024-04-23,estradageral,0.2
2024-04-24,estradageral,0.4
2024-04-25,estradageral,0.2
2024-04-26,estradageral,0.4
2024-04-27,estradageral,0.2
2024-04-28,estradageral,0.4
2024-04-29,estradageral,0.4
2024-04-30,estradageral,0.4
2024-05-01,estradageral,0.4
2024-05-02,estradageral,0.2
2024-05-03,estradageral,0.4
2024-05-04,estradageral,0.4
2024-05-05,estradageral,0.4
2024-05-06,estradageral,0.4
2024-05-07,estradageral,0.4
2024-05-08,estradageral,0.4
2024-05-09,estradageral,0.4
2024-05-10,estradageral,0.4
2024-05-11,estradageral,0.4
2024-05-12,estradageral,0.4
2024-05-13,estradageral,0.2
2024-05-14,estradageral,0.2
2024-05-15,estradageral,0.4
2024-05-16,estradageral,0.2
2024-05-17,estradageral,0.2
2024-05-18,estradageral,0.2
2024-05-19,estradageral,0.4
2024-05-20,estradageral,0.2
2024-05-21,estradageral,0.2
2024-05-22,estradageral,0.4
2024-05-23,estradageral,0.2
2024-05-24,estradageral,0.4
2024-05-25,estradageral,0.0
2024-05-26,estradageral,0.2
2024-05-27,estradageral,0.2
2024-05-28,estradageral,0.2
2024-05-29,estradageral,0.4
2024-05-30,estradageral,0.2
2024-05-31,estradageral,0.2
2024-06-01,estradageral,0.2
2024-06-02,estradageral,0.0
2024-06-03,estradageral,0.4
2024-06-04,estradageral,0.2
2024-06-05,estradageral,0.2
2024-06-06,estradageral,0.2
2024-06-07,estradageral,0.2
2024-06-08,estradageral,0.2
2024-06-09,estradageral,0.2
2024-06-10,estradageral,0.2
2024-06-11,estradageral,0.0
2024-06-12,estradageral,0.4
2024-06-13,estradageral,0.2
2024-06-14,estradageral,0.2
2024-06-15,estradageral,0.0
2024-06-16,estradageral,0.2
2024-06-17,estradageral,0.0
2024-06-18,estradageral,0.0
2024-06-19,estradageral,0.2
2024-06-20,estradageral,0.0
2024-06-21,estradageral,0.0
2024-06-22,estradageral,0.0
2024-06-23,estradageral,0.0
2024-06-24,estradageral,0.2
2024-06-25,estradageral,0.2
2024-06-26,estradageral,0.0
2024-06-27,estradageral,0.2
2024-06-28,estradageral,0.2
2024-06-29,estradageral,0.2
2024-06-30,estradageral,0.0
2024-07-01,estradageral,0.2
2024-07-02,estradageral,0.0
2024-07-03,estradageral,0.0
2024-07-04,estradageral,0.2
2024-07-05,estradageral,0.0
2024-07-06,estradageral,0.2
2024-07-07,estradageral,0.0
2024-07-08,estradageral,0.2
2024-07-09,estradageral,0.2
2024-07-10,estradageral,0.2
2024-07-11,estradageral,0.0
2024-07-12,estradageral,0.2
2024-07-13,estradageral,0.2
2024-07-14,estradageral,0.0
2024-07-15,estradageral,0.2
2024-07-16,estradageral,0.2
2024-07-17,estradageral,0.2
2024-07-18,estradageral,0.0
2024-07-19,estradageral,0.2
2024-07-20,estradageral,0.0
2024-07-21,estradageral,0.0
2024-07-22,estradageral,0.2
2024-07-23,estradageral,0.0
2024-07-24,estradageral,0.0
2024-07-25,estradageral,0.0
2024-07-26,estradageral,0.2
2024-07-27,estradageral,0.0
2024-07-28,estradageral,0.0
2024-07-29,estradageral,0.2
2024-07-30,estradageral,0.0
2024-07-31,estradageral,0.2
2024-08-01,estradageral,0.0
2024-08-02,estradageral,0.0
2024-08-03,estradageral,0.2
2024-08-04,estradageral,0.0
2024-08-05,estradageral,0.0
